TIME_stored,BJD_like,QUALITY,SAP_FLUX,PDCSAP_FLUX,SAP_frac_resid_2d,PDCSAP_frac_resid_2d
1.843947024044353157e+03,2.458843947024044581e+06,0.000000000000000000e+00,5.191678710937500000e+03,6.174237304687500000e+03,9.733371153428649336e-04,6.427302789744349099e-04
1.843948412943373569e+03,2.458843948412943166e+06,0.000000000000000000e+00,5.194470214843750000e+03,6.178227539062500000e+03,1.511548575678922646e-03,1.289417282148264121e-03
1.843949801842393754e+03,2.458843949801842216e+06,0.000000000000000000e+00,5.186553222656250000e+03,6.169040039062500000e+03,-3.454953989801001768e-05,-2.021880785951779558e-04
1.843951190741414848e+03,2.458843951190741267e+06,0.000000000000000000e+00,5.177808593750000000e+03,6.166841796875000000e+03,-1.728216777390656489e-03,-5.584505951649054722e-04
1.843952579640435033e+03,2.458843952579640318e+06,0.000000000000000000e+00,5.194324707031250000e+03,6.173638671875000000e+03,1.456058878739563411e-03,5.430985453616088421e-04
1.843953968539454763e+03,2.458843953968539368e+06,0.000000000000000000e+00,5.195751464843750000e+03,6.178356933593750000e+03,1.730286384990176174e-03,1.304682803889622988e-03
1.843955357438475630e+03,2.458843955357438419e+06,0.000000000000000000e+00,5.189457519531250000e+03,6.165607910156250000e+03,5.168265643957781208e-04,-7.615068006205927276e-04
1.843956746337496725e+03,2.458843956746337470e+06,0.000000000000000000e+00,5.185150390625000000e+03,6.183330566406250000e+03,-3.135791049184710744e-04,2.110742065151383073e-03
1.843958135236050566e+03,2.458843958135236055e+06,0.000000000000000000e+00,5.196990234375000000e+03,6.182275878906250000e+03,1.969118624311150256e-03,1.939812553633180059e-03
1.843959524135070978e+03,2.458843959524135105e+06,0.000000000000000000e+00,5.208105957031250000e+03,6.188798339843750000e+03,4.112207283413660264e-03,2.996884967920721010e-03
1.843960913034091845e+03,2.458843960913034156e+06,0.000000000000000000e+00,5.170895996093750000e+03,6.157010253906250000e+03,-3.064049728958462282e-03,-2.163110992797867560e-03
1.843962301933112258e+03,2.458843962301933207e+06,0.000000000000000000e+00,5.207319824218750000e+03,6.183125488281250000e+03,3.958374185917712396e-03,2.069258801926876501e-03
1.843963690832132670e+03,2.458843963690832257e+06,0.000000000000000000e+00,5.195125488281250000e+03,6.175893554687500000e+03,1.607336397696945696e-03,8.972142833854057642e-04
1.843965079730687194e+03,2.458843965079730842e+06,0.000000000000000000e+00,5.184496093750000000e+03,6.170119140625000000e+03,-4.441488054769404670e-04,-3.956665335114184501e-05
1.843966468629707379e+03,2.458843966468629893e+06,0.000000000000000000e+00,5.218721679687500000e+03,6.206878906250000000e+03,6.154445168897959562e-03,5.911059516546357528e-03
1.843967857528728473e+03,2.458843967857528944e+06,0.000000000000000000e+00,5.201365722656250000e+03,6.184539550781250000e+03,2.808266853790319928e-03,2.290656240133026600e-03
1.843969246427748658e+03,2.458843969246427529e+06,0.000000000000000000e+00,5.184967285156250000e+03,6.160868652343750000e+03,-3.533044652299643928e-04,-1.545542095071739119e-03
1.843970635326302727e+03,2.458843970635326114e+06,0.000000000000000000e+00,5.167675292968750000e+03,6.144230957031250000e+03,-3.692027709176759487e-03,-4.241912037597606044e-03
1.843972024225322912e+03,2.458843972024225164e+06,0.000000000000000000e+00,5.188181152343750000e+03,6.166908203125000000e+03,2.558677064170566950e-04,-5.701496545905682112e-04
1.843973413124344006e+03,2.458843973413124215e+06,0.000000000000000000e+00,5.191876464843750000e+03,6.173182128906250000e+03,9.659500944299015401e-04,4.457529783072899932e-04
1.843974802022898530e+03,2.458843974802022800e+06,0.000000000000000000e+00,5.182371582031250000e+03,6.165687988281250000e+03,-8.665403585641495710e-04,-7.687715576522036187e-04
1.843976190921918942e+03,2.458843976190921851e+06,0.000000000000000000e+00,5.189603515625000000e+03,6.162089843750000000e+03,5.277376697567781605e-04,-1.351898434475695687e-03
1.843977579820939354e+03,2.458843977579820901e+06,0.000000000000000000e+00,5.199019042968750000e+03,6.177916503906250000e+03,2.343000867387701192e-03,1.213021019789151111e-03
1.843978968719493878e+03,2.458843978968719486e+06,0.000000000000000000e+00,5.183691894531250000e+03,6.164077148437500000e+03,-6.189530872156012720e-04,-1.032438118403478100e-03
1.843980357618514972e+03,2.458843980357618537e+06,0.000000000000000000e+00,5.186323730468750000e+03,6.165171875000000000e+03,-1.121175225096138206e-04,-8.550236735915817121e-04
1.843981746517535157e+03,2.458843981746517587e+06,0.000000000000000000e+00,5.199908203125000000e+03,6.180875976562500000e+03,2.506781885688535993e-03,1.688679375179136244e-03
1.843983135416089226e+03,2.458843983135416172e+06,0.000000000000000000e+00,5.187756835937500000e+03,6.172229003906250000e+03,1.631397693619973666e-04,2.693608874855257795e-04
1.843984524315110093e+03,2.458843984524315223e+06,0.000000000000000000e+00,5.186044921875000000e+03,6.165791992187500000e+03,-1.669052574025942093e-04,-7.738190713048043179e-04
1.843985913214130960e+03,2.458843985913214274e+06,0.000000000000000000e+00,5.190677734375000000e+03,6.166222167968750000e+03,7.262685058440077057e-04,-7.041049285683165238e-04
1.843987302112685029e+03,2.458843987302112859e+06,0.000000000000000000e+00,5.186425292968750000e+03,6.172699707031250000e+03,-9.441953262423474769e-05,3.450887719302908607e-04
1.843988691011705214e+03,2.458843988691011909e+06,0.000000000000000000e+00,5.201660156250000000e+03,6.188122558593750000e+03,2.842752787823865646e-03,2.844509535560035829e-03
1.843990079910259965e+03,2.458843990079910029e+06,0.000000000000000000e+00,5.197738281250000000e+03,6.174724609375000000e+03,2.082587103549027319e-03,6.732435844032380601e-04
1.843991468809280377e+03,2.458843991468809079e+06,0.000000000000000000e+00,5.179780761718750000e+03,6.158877929687500000e+03,-1.382393995750352822e-03,-1.898179763669127773e-03
1.843992857707835583e+03,2.458843992857707664e+06,0.000000000000000000e+00,5.196674316406250000e+03,6.178339355468750000e+03,1.874539437342503945e-03,1.255720137971705341e-03
1.843994246606855995e+03,2.458843994246606715e+06,0.000000000000000000e+00,5.177913574218750000e+03,6.153015625000000000e+03,-1.758816746714297885e-03,-2.848534830099946902e-03
1.843995635505409837e+03,2.458843995635505300e+06,0.000000000000000000e+00,5.181564453125000000e+03,6.157928222656250000e+03,-1.061270335131370146e-03,-2.052404241577376887e-03
1.843997024404430704e+03,2.458843997024404351e+06,0.000000000000000000e+00,5.194900390625000000e+03,6.180929687500000000e+03,1.508500648255139964e-03,1.673921592987070994e-03
1.843998413302986137e+03,2.458843998413302936e+06,0.000000000000000000e+00,5.208165527343750000e+03,6.189845214843750000e+03,4.065844617749725387e-03,3.118761073291231867e-03
1.843999802202005867e+03,2.458843999802201986e+06,0.000000000000000000e+00,5.186915039062500000e+03,6.164412109375000000e+03,-3.972428709020370263e-05,-1.005268480433474387e-03
1.844001191100560391e+03,2.458844001191100571e+06,0.000000000000000000e+00,5.182711914062500000e+03,6.163881835937500000e+03,-8.500244370258647209e-04,-1.091203742536017707e-03
1.844002579999581485e+03,2.458844002579999622e+06,0.000000000000000000e+00,5.203917480468750000e+03,6.191973144531250000e+03,3.232427938479220941e-03,3.424148356445888552e-03
1.844003968898136009e+03,2.458844003968898207e+06,0.000000000000000000e+00,5.212761718750000000e+03,6.192360351562500000e+03,4.935564302781969559e-03,3.485069920580174951e-03
1.844005357796690532e+03,2.458844005357796792e+06,0.000000000000000000e+00,5.186015625000000000e+03,6.163732910156250000e+03,-2.259172239291729056e-04,-1.154699690249616495e-03
1.844006746695710945e+03,2.458844006746695843e+06,0.000000000000000000e+00,5.175754394531250000e+03,6.150997070312500000e+03,-2.204104915958793320e-03,-3.218568121742815258e-03
1.844008135594265696e+03,2.458844008135594428e+06,0.000000000000000000e+00,5.214015625000000000e+03,6.193169433593750000e+03,5.171998313151293658e-03,3.615548067331886273e-03
1.844009524493286563e+03,2.458844009524493478e+06,0.000000000000000000e+00,5.183997070312500000e+03,6.160233398437500000e+03,-6.150596421471421493e-04,-1.721802594383037288e-03
1.844010913391841314e+03,2.458844010913392063e+06,0.000000000000000000e+00,5.193840332031250000e+03,6.171969726562500000e+03,1.282550906681168001e-03,1.800929551845076304e-04
1.844012302290395155e+03,2.458844012302290183e+06,0.000000000000000000e+00,5.191652832031250000e+03,6.170590820312500000e+03,8.608387553468155318e-04,-4.336157268947093968e-05
1.844013691189415567e+03,2.458844013691189233e+06,0.000000000000000000e+00,5.176550781250000000e+03,6.157439453125000000e+03,-2.056963157278435261e-03,-2.176698822474731898e-03
1.844015080087970773e+03,2.458844015080087818e+06,0.000000000000000000e+00,5.197824707031250000e+03,6.178670898437500000e+03,2.041897300246953151e-03,1.262386884469668402e-03
1.844016468986525524e+03,2.458844016468986403e+06,0.000000000000000000e+00,5.183202148437500000e+03,6.160983398437500000e+03,-7.863659913369680510e-04,-1.603897589833258586e-03
1.844017857885545709e+03,2.458844017857885454e+06,0.000000000000000000e+00,5.205215820312500000e+03,6.184026367187500000e+03,3.446738954965056223e-03,2.130248195041595238e-03
1.844019246784100233e+03,2.458844019246784039e+06,0.000000000000000000e+00,5.185461914062500000e+03,6.175356445312500000e+03,-3.613630512633303482e-04,7.252750522157569435e-04
1.844020635682654984e+03,2.458844020635682624e+06,0.000000000000000000e+00,5.189226074218750000e+03,6.168202148437500000e+03,3.642810649620020769e-04,-4.340889086248411743e-04
1.844022024581210189e+03,2.458844022024581209e+06,0.000000000000000000e+00,5.181379394531250000e+03,6.159907226562500000e+03,-1.151294238841193973e-03,-1.779319585721639285e-03
1.844023413480230602e+03,2.458844023413480259e+06,0.000000000000000000e+00,5.176932128906250000e+03,6.156329101562500000e+03,-2.011441183629947282e-03,-2.364763925568280634e-03
1.844024802378784443e+03,2.458844024802378844e+06,0.000000000000000000e+00,5.151611328125000000e+03,6.124294433593750000e+03,-6.892778777165542436e-03,-7.557720443074011918e-03
1.844026191277339876e+03,2.458844026191277429e+06,0.000000000000000000e+00,5.215614257812500000e+03,6.199382324218750000e+03,5.445452429265085215e-03,4.610276727380124839e-03
1.844027580175895309e+03,2.458844027580176014e+06,0.000000000000000000e+00,5.180535644531250000e+03,6.158828613281250000e+03,-1.320529838477191298e-03,-1.961454557539266119e-03
1.844028969074914812e+03,2.458844028969075065e+06,0.000000000000000000e+00,5.170624511718750000e+03,6.144300292968750000e+03,-3.234341760951831013e-03,-4.315769733828078714e-03
1.844030357973469563e+03,2.458844030357973650e+06,0.000000000000000000e+00,5.179295410156250000e+03,6.154115234375000000e+03,-1.570706156053702784e-03,-2.734805954428098929e-03
1.844031746872024769e+03,2.458844031746872235e+06,0.000000000000000000e+00,5.200806152343750000e+03,6.177449707031250000e+03,2.573723341730671521e-03,1.044609543357166714e-03
1.844033135770579520e+03,2.458844033135770354e+06,0.000000000000000000e+00,5.208429687500000000e+03,6.193516601562500000e+03,4.043333206575239203e-03,3.648220891953490863e-03
1.844034524669134044e+03,2.458844034524668939e+06,0.000000000000000000e+00,5.192331054687500000e+03,6.169193359375000000e+03,9.398612130431249767e-04,-2.933167381627965753e-04
1.844035913567688567e+03,2.458844035913567524e+06,0.000000000000000000e+00,5.179021484375000000e+03,6.161656738281250000e+03,-1.627552598958970087e-03,-1.514612625279743163e-03
1.844037302466708297e+03,2.458844037302466575e+06,0.000000000000000000e+00,5.195965332031250000e+03,6.174396484375000000e+03,1.637150948837762243e-03,5.498403057710987696e-04
1.844038691365263730e+03,2.458844038691365160e+06,0.000000000000000000e+00,5.184927734375000000e+03,6.161593261718750000e+03,-4.923774678056158649e-04,-1.524898888015435716e-03
1.844040080263818936e+03,2.458844040080263745e+06,0.000000000000000000e+00,5.180994628906250000e+03,6.156084472656250000e+03,-1.256303637868327883e-03,-2.418377580712505193e-03
1.844041469162372778e+03,2.458844041469162330e+06,0.000000000000000000e+00,5.161742675781250000e+03,6.133403808593750000e+03,-4.976787260463799711e-03,-6.094128687324062987e-03
1.844042858060927529e+03,2.458844042858060915e+06,0.000000000000000000e+00,5.163018066406250000e+03,6.136351074218750000e+03,-4.733179990826563710e-03,-5.622667211465315340e-03
1.844044246959482734e+03,2.458844044246959500e+06,0.000000000000000000e+00,5.158303222656250000e+03,6.132619140625000000e+03,-5.648136539444070792e-03,-6.229853464130075125e-03
1.844045635858037485e+03,2.458844045635858085e+06,0.000000000000000000e+00,5.157171386718750000e+03,6.125794433593750000e+03,-5.875019589516639051e-03,-7.336638089624036851e-03
1.844047024756592236e+03,2.458844047024756670e+06,0.000000000000000000e+00,5.152110839843750000e+03,6.122471679687500000e+03,-6.852949140985886700e-03,-7.882693182160727119e-03
1.844048413655146760e+03,2.458844048413655255e+06,1.280000000000000000e+02,5.103835937500000000e+03,nan,nan,nan
1.844049802553701284e+03,2.458844049802553840e+06,0.000000000000000000e+00,5.114769042968750000e+03,6.085271972656250000e+03,-1.405346356993308898e-02,-1.391345891065076668e-02
1.844051191452256717e+03,2.458844051191452425e+06,1.280000000000000000e+02,5.111565429687500000e+03,nan,nan,nan
1.844052580350811240e+03,2.458844052580351010e+06,0.000000000000000000e+00,5.120189453125000000e+03,6.096158203125000000e+03,-1.301352385812704071e-02,-1.216323662185991861e-02
1.844053969249365309e+03,2.458844053969249595e+06,0.000000000000000000e+00,5.122883300781250000e+03,6.102217285156250000e+03,-1.249619979613025844e-02,-1.118352018556356686e-02
1.844055358147919833e+03,2.458844055358147714e+06,0.000000000000000000e+00,5.139091796875000000e+03,6.104596679687500000e+03,-9.372169849236167138e-03,-1.081165462615663042e-02
1.844056747046475266e+03,2.458844056747046299e+06,0.000000000000000000e+00,5.114993652343750000e+03,6.082118652343750000e+03,-1.402028243304487276e-02,-1.445399233364463853e-02
1.844058135945029790e+03,2.458844058135944884e+06,0.000000000000000000e+00,5.118826660156250000e+03,6.089599609375000000e+03,-1.328309339852118409e-02,-1.324482352103428795e-02
1.844059524843584541e+03,2.458844059524843469e+06,0.000000000000000000e+00,5.111472656250000000e+03,6.078917480468750000e+03,-1.470289397898649764e-02,-1.497574947186863792e-02
1.844060913742139292e+03,2.458844060913742054e+06,0.000000000000000000e+00,5.102421386718750000e+03,6.066393554687500000e+03,-1.644763375844171538e-02,-1.700511911637880846e-02
1.844062302640693815e+03,2.458844062302640639e+06,0.000000000000000000e+00,5.119852050781250000e+03,6.081291503906250000e+03,-1.308943100143944438e-02,-1.459426070586133939e-02
1.844063691539249248e+03,2.458844063691539224e+06,0.000000000000000000e+00,5.134034179687500000e+03,6.102380371093750000e+03,-1.035733863025090074e-02,-1.117704402607777592e-02
1.844065080437803772e+03,2.458844065080437809e+06,0.000000000000000000e+00,5.112172851562500000e+03,6.073569824218750000e+03,-1.457135478002635764e-02,-1.584228057821490676e-02
1.844066469335892180e+03,2.458844066469335929e+06,0.000000000000000000e+00,5.107729492187500000e+03,6.075871582031250000e+03,-1.543212491023182587e-02,-1.547249884305967882e-02
1.844067858234447385e+03,2.458844067858234514e+06,0.000000000000000000e+00,5.110465820312500000e+03,6.073614257812500000e+03,-1.490466926253153357e-02,-1.583827315911989775e-02
1.844069247133002591e+03,2.458844069247133099e+06,0.000000000000000000e+00,5.101846191406250000e+03,6.062708007812500000e+03,-1.656850624704986341e-02,-1.760986255475804896e-02
1.844070636031556660e+03,2.458844070636031684e+06,0.000000000000000000e+00,5.124467773437500000e+03,6.091650390625000000e+03,-1.220992417999078317e-02,-1.292508992558860648e-02
1.844072024930111183e+03,2.458844072024930269e+06,0.000000000000000000e+00,5.109916015625000000e+03,6.080274902343750000e+03,-1.501686125020318396e-02,-1.476943526326091050e-02
1.844073413828666617e+03,2.458844073413828854e+06,0.000000000000000000e+00,5.114359863281250000e+03,6.078983398437500000e+03,-1.416509383927599952e-02,-1.497870690695324303e-02
1.844074802726755479e+03,2.458844074802726973e+06,0.000000000000000000e+00,5.118564453125000000e+03,6.082689453125000000e+03,-1.335462458312974832e-02,-1.437709652639540536e-02
1.844076191625310230e+03,2.458844076191625092e+06,0.000000000000000000e+00,5.131132812500000000e+03,6.095583007812500000e+03,-1.093196999560175353e-02,-1.228285757168867676e-02
1.844077580523864981e+03,2.458844077580523677e+06,0.000000000000000000e+00,5.096576660156250000e+03,6.061273437500000000e+03,-1.759822286909662470e-02,-1.783796601313358821e-02
1.844078969422418822e+03,2.458844078969422262e+06,0.000000000000000000e+00,5.118852050781250000e+03,6.083606445312500000e+03,-1.329918777069560853e-02,-1.421595233762429356e-02
1.844080358320508594e+03,2.458844080358320381e+06,0.000000000000000000e+00,5.123709960937500000e+03,6.091912597656250000e+03,-1.236278565370585447e-02,-1.287002824612903940e-02
1.844081747219063800e+03,2.458844081747218966e+06,0.000000000000000000e+00,5.133938964843750000e+03,6.099457031250000000e+03,-1.039106106341358693e-02,-1.164753261755369085e-02
1.844083136117617869e+03,2.458844083136117551e+06,0.000000000000000000e+00,5.117035156250000000e+03,6.081157226562500000e+03,-1.364940912734646794e-02,-1.461282231839799994e-02
1.844084525016172392e+03,2.458844084525016136e+06,0.000000000000000000e+00,5.115584472656250000e+03,6.076826660156250000e+03,-1.392904031536301712e-02,-1.531454477842220108e-02
1.844085913914262164e+03,2.458844085913914256e+06,0.000000000000000000e+00,5.100725097656250000e+03,6.066088378906250000e+03,-1.679330699786696357e-02,-1.705456962235640805e-02
1.844087302812816688e+03,2.458844087302812841e+06,0.000000000000000000e+00,5.097955566406250000e+03,6.068758789062500000e+03,-1.733242878007856813e-02,-1.662185791485015773e-02
1.844088691711371439e+03,2.458844088691711426e+06,0.000000000000000000e+00,5.104885742187500000e+03,6.062649414062500000e+03,-1.599658759543509667e-02,-1.761181748411644321e-02
1.844090080609460529e+03,2.458844090080609545e+06,0.000000000000000000e+00,5.092729492187500000e+03,6.057748535156250000e+03,-1.834247154886281539e-02,-1.840595304971159862e-02
1.844091469508015052e+03,2.458844091469508130e+06,0.000000000000000000e+00,5.104690917968750000e+03,6.070356445312500000e+03,-1.604877361946310810e-02,-1.636297462595637242e-02
1.844092858406570485e+03,2.458844092858406715e+06,0.000000000000000000e+00,5.113849609375000000e+03,6.081282714843750000e+03,-1.428339628594044175e-02,-1.458944757759417232e-02
1.844094247304659348e+03,2.458844094247304834e+06,0.000000000000000000e+00,5.119470214843750000e+03,6.081936523437500000e+03,-1.320000030117862710e-02,-1.448350448667801160e-02
1.844095636203213417e+03,2.458844095636203419e+06,0.000000000000000000e+00,5.093243652343750000e+03,6.058020507812500000e+03,-1.825676192053793390e-02,-1.836188275878436471e-02
1.844097025101302961e+03,2.458844097025101073e+06,0.000000000000000000e+00,5.120338378906250000e+03,6.083840820312500000e+03,-1.303414419281423431e-02,-1.417493237721345611e-02
1.844098413999858167e+03,2.458844098413999658e+06,0.000000000000000000e+00,5.103102539062500000e+03,6.067670410156250000e+03,-1.635642177744067727e-02,-1.677947003712976226e-02
1.844099802898412236e+03,2.458844099802898243e+06,0.000000000000000000e+00,5.109486816406250000e+03,6.078648437500000000e+03,-1.512434347765689857e-02,-1.499440601713164511e-02
1.844101191796501098e+03,2.458844101191796362e+06,0.000000000000000000e+00,5.111250000000000000e+03,6.076772460937500000e+03,-1.478448222311989912e-02,-1.529839586409231789e-02
1.844102580695055849e+03,2.458844102580694947e+06,0.000000000000000000e+00,5.105929199218750000e+03,6.068651367187500000e+03,-1.580981166824679818e-02,-1.661436648737435462e-02
1.844103969593144939e+03,2.458844103969593067e+06,0.000000000000000000e+00,5.117439453125000000e+03,6.080820800781250000e+03,-1.359143839522991559e-02,-1.464238862277245090e-02
1.844105358491700144e+03,2.458844105358491652e+06,0.000000000000000000e+00,5.110012695312500000e+03,6.074181152343750000e+03,-1.502269993348659405e-02,-1.571066841729884533e-02
1.844106747389789234e+03,2.458844106747389771e+06,0.000000000000000000e+00,5.111346191406250000e+03,6.076430175781250000e+03,-1.476566272822166237e-02,-1.534349908655707750e-02
1.844108136288343076e+03,2.458844108136288356e+06,0.000000000000000000e+00,5.090158691406250000e+03,6.052778320312500000e+03,-1.884964603501526614e-02,-1.917616935055388439e-02
1.844109525186432620e+03,2.458844109525186475e+06,0.000000000000000000e+00,5.108022460937500000e+03,6.071757812500000000e+03,-1.540632631527327767e-02,-1.610063325027200065e-02
1.844110914084988053e+03,2.458844110914085060e+06,0.000000000000000000e+00,5.111382812500000000e+03,6.079260253906250000e+03,-1.475860385220750803e-02,-1.488489843728424411e-02
1.844112302983076461e+03,2.458844112302983180e+06,0.000000000000000000e+00,5.105311523437500000e+03,6.075448730468750000e+03,-1.592887137702014844e-02,-1.550253761399644770e-02
1.844113691881630984e+03,2.458844113691881765e+06,0.000000000000000000e+00,5.111441406250000000e+03,6.088396484375000000e+03,-1.474730965058468346e-02,-1.339684373355698455e-02
1.844115080779720756e+03,2.458844115080779884e+06,0.000000000000000000e+00,5.110429687500000000e+03,6.080441894531250000e+03,-1.494232286527119591e-02,-1.468499934999367706e-02
1.844116469678275280e+03,2.458844116469678469e+06,0.000000000000000000e+00,5.121986328125000000e+03,6.093372070312500000e+03,-1.271472983187360573e-02,-1.258970818871052444e-02
1.844117858576364142e+03,2.458844117858576588e+06,0.000000000000000000e+00,5.109720703125000000e+03,6.073533691406250000e+03,-1.506730247501242292e-02,-1.580203615863773337e-02
1.844119247474453232e+03,2.458844119247474242e+06,0.000000000000000000e+00,5.115518066406250000e+03,6.081306640625000000e+03,-1.394982209068507117e-02,-1.454245299291645477e-02
1.844120636373007073e+03,2.458844120636372827e+06,0.000000000000000000e+00,5.132185546875000000e+03,6.097217773437500000e+03,-1.073705422081083771e-02,-1.196410152371663038e-02
1.844122025271096845e+03,2.458844122025270946e+06,0.000000000000000000e+00,5.113446289062500000e+03,6.075784667968750000e+03,-1.434648066602128846e-02,-1.543119566584882918e-02
1.844123414169652278e+03,2.458844123414169531e+06,0.000000000000000000e+00,5.115076660156250000e+03,6.080870605468750000e+03,-1.402692534920246814e-02,-1.460663977734211194e-02
1.844124803067740459e+03,2.458844124803067651e+06,0.000000000000000000e+00,5.112749511718750000e+03,6.081595214843750000e+03,-1.447550234081707021e-02,-1.448921822486937128e-02
1.844126191965829548e+03,2.458844126191965770e+06,0.000000000000000000e+00,5.124587890625000000e+03,6.087331542968750000e+03,-1.219355748943340423e-02,-1.355965730947183978e-02
1.844127580864384754e+03,2.458844127580864355e+06,0.000000000000000000e+00,5.118693847656250000e+03,6.082835449218750000e+03,-1.332968272354562167e-02,-1.428824063505751418e-02
1.844128969762473844e+03,2.458844128969762474e+06,0.000000000000000000e+00,5.121569335937500000e+03,6.084355957031250000e+03,-1.277540871942939305e-02,-1.404184527494956036e-02
1.844130358660562706e+03,2.458844130358660594e+06,0.000000000000000000e+00,5.119151367187500000e+03,6.085816406250000000e+03,-1.324149207286529073e-02,-1.380518229419080978e-02
1.844131747558651568e+03,2.458844131747558713e+06,0.000000000000000000e+00,5.107388183593750000e+03,6.072455078125000000e+03,-1.550412403901602065e-02,-1.596958114733770806e-02
1.844133136457206319e+03,2.458844133136457298e+06,0.000000000000000000e+00,5.118334472656250000e+03,6.088295898437500000e+03,-1.339412651156646206e-02,-1.340260471909993090e-02
1.844134525355295864e+03,2.458844134525355417e+06,0.000000000000000000e+00,5.121753417968750000e+03,6.090167968750000000e+03,-1.273314210482123787e-02,-1.309923909349541837e-02
1.844135914253384954e+03,2.458844135914253537e+06,0.000000000000000000e+00,5.107323730468750000e+03,6.073705078125000000e+03,-1.551265622330788574e-02,-1.576515183225191130e-02
1.844137303151938795e+03,2.458844137303152122e+06,0.000000000000000000e+00,5.122979980468750000e+03,6.086490722656250000e+03,-1.249243500219776593e-02,-1.368381406338148309e-02
1.844138692050028567e+03,2.458844138692050241e+06,0.000000000000000000e+00,5.114937988281250000e+03,6.086210449218750000e+03,-1.404261246786930872e-02,-1.372923239070522605e-02
1.844140080948118339e+03,2.458844140080947895e+06,0.000000000000000000e+00,5.116525878906250000e+03,6.091176757812500000e+03,-1.373355955137145479e-02,-1.292272350920020685e-02
1.844141469846206519e+03,2.458844141469846014e+06,0.000000000000000000e+00,5.113798828125000000e+03,6.110575683593750000e+03,-1.425922847802230109e-02,-9.779120952856046323e-03
1.844142858744295609e+03,2.458844142858744133e+06,0.000000000000000000e+00,5.123046386718750000e+03,6.094782226562500000e+03,-1.247666020553517274e-02,-1.233290739490977561e-02
1.844144247642850132e+03,2.458844144247642718e+06,0.000000000000000000e+00,5.146168945312500000e+03,6.115659179687500000e+03,-8.019533612598328531e-03,-8.948751555234668587e-03
1.844145636540938995e+03,2.458844145636540838e+06,0.000000000000000000e+00,5.137169433593750000e+03,6.104266601562500000e+03,-9.754288131327393252e-03,-1.079493500693629038e-02
1.844147025439028766e+03,2.458844147025438957e+06,0.000000000000000000e+00,5.141625000000000000e+03,6.110159667968750000e+03,-8.895428873370581080e-03,-9.839955233295505366e-03
1.844148414337117629e+03,2.458844148414337076e+06,0.000000000000000000e+00,5.144830566406250000e+03,6.118550781250000000e+03,-8.276214019161676205e-03,-8.478672758901906192e-03
1.844149803235206036e+03,2.458844149803235196e+06,0.000000000000000000e+00,5.151623535156250000e+03,6.119965820312500000e+03,-6.966793116015113085e-03,-8.247244522396779409e-03
1.844151192133295808e+03,2.458844151192133315e+06,0.000000000000000000e+00,5.184156738281250000e+03,6.162552734375000000e+03,-6.939603705614638685e-04,-1.345317382383637295e-03
1.844152581031385353e+03,2.458844152581031434e+06,0.000000000000000000e+00,5.178596679687500000e+03,6.151006347656250000e+03,-1.765725830968789545e-03,-3.216433729944290221e-03
1.844153969929939194e+03,2.458844153969930019e+06,0.000000000000000000e+00,5.171988281250000000e+03,6.147576171875000000e+03,-3.039570894739163087e-03,-3.772300957990637471e-03
1.844155358828028284e+03,2.458844155358828139e+06,0.000000000000000000e+00,5.193467773437500000e+03,6.174264160156250000e+03,1.100849110821533472e-03,5.543648238031106956e-04
1.844156747726117828e+03,2.458844156747726258e+06,0.000000000000000000e+00,5.195335937500000000e+03,6.174044921875000000e+03,1.462750224551667699e-03,5.253285677377927954e-04
1.844158136624206918e+03,2.458844158136624377e+06,0.000000000000000000e+00,5.179790039062500000e+03,6.158866699218750000e+03,-1.531650998923939078e-03,-1.903948749032657872e-03
1.844159525522296008e+03,2.458844159525522497e+06,0.000000000000000000e+00,5.179669921875000000e+03,6.165011230468750000e+03,-1.553113497950286970e-03,-9.058041256936322227e-04
1.844160914420384870e+03,2.458844160914420616e+06,0.000000000000000000e+00,5.178032226562500000e+03,6.163515136718750000e+03,-1.868799981928459530e-03,-1.148259252899519467e-03
1.844162303318473732e+03,2.458844162303318270e+06,0.000000000000000000e+00,5.208442382812500000e+03,6.187733886718750000e+03,3.993142242927127938e-03,2.776601814140411406e-03
1.844163692216563504e+03,2.458844163692216389e+06,0.000000000000000000e+00,5.194952636718750000e+03,6.174358886718750000e+03,1.395744940389187505e-03,6.103324947097643616e-04
1.844165081114652367e+03,2.458844165081114508e+06,0.000000000000000000e+00,5.181257324218750000e+03,6.159507324218750000e+03,-1.244207456133628042e-03,-1.796180692659965494e-03
1.844166470012740774e+03,2.458844166470012628e+06,0.000000000000000000e+00,5.191983398437500000e+03,6.170456054687500000e+03,8.237618394586476711e-04,-2.183998727578462251e-05
1.844167858910829636e+03,2.458844167858910747e+06,0.000000000000000000e+00,5.193743652343750000e+03,6.169170410156250000e+03,1.165053039656083200e-03,-2.268675783362317233e-04
1.844169247808919408e+03,2.458844169247808866e+06,0.000000000000000000e+00,5.176091308593750000e+03,6.152335937500000000e+03,-2.235799159838736117e-03,-2.954502777922640711e-03
1.844170636707008271e+03,2.458844170636706986e+06,0.000000000000000000e+00,5.192282714843750000e+03,6.171707519531250000e+03,8.884303199176990518e-04,2.028156156788085696e-04
1.844172025605097360e+03,2.458844172025605105e+06,0.000000000000000000e+00,5.201031250000000000e+03,6.179069824218750000e+03,2.574838418441638410e-03,1.395969674673702698e-03
