service,pack_dir,product_id,dest_rel,state,bytes,sha256,md5,retrieved_utc,url,endpoint,query,license,truncated,extra_json,note
mast,mast,tess2026137223500-s0104-0000000410214986-0306-s_lc.fits,tess_spoc_lc/tess2026137223500-s0104-0000000410214986-0306-s_lc.fits,drive_only,,22d2e84c46b20b87b3bda3d4b6ec5018577add51233aba6fc7feb9a4954ca8ba,,2026-09-23T18:47:32Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3ATESS/product/tess2026137223500-s0104-0000000410214986-0306-s_lc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:TESS/product/tess2026137223500-s0104-0000000410214986-0306-s_lc.fits),"{""cone_selected_caom_target_name"": ""410214986"", ""filters"": {""coordinates"": [354.91450337, -69.19575215], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""TESS"", ""provenance_name"": ""SPOC"", ""radius_deg"": 0.05}, ""interface"": ""astroquery.mast Observations.query_criteria"", ""note"": ""cone search chosen after exact-name probe returned zero rows""}",public archive data (NASA; see mast.stsci.edu for terms),,"{""dataURI"": ""mast:TESS/product/tess2026137223500-s0104-0000000410214986-0306-s_lc.fits"", ""dest_rel"": ""tess_spoc_lc/tess2026137223500-s0104-0000000410214986-0306-s_lc.fits"", ""filters"": ""TESS"", ""instrument_name"": ""Photometer"", ""local_deleted_utc"": ""2026-09-23T20:58:54Z"", ""obs_collection"": ""TESS"", ""obs_id"": ""tess2026137223500-s0104-0000000410214986-0306-s"", ""productFilename"": ""tess2026137223500-s0104-0000000410214986-0306-s_lc.fits"", ""project"": ""TESS"", ""proposal_id"": ""G08119_G08041_G08195"", ""provenance_name"": ""SPOC"", ""state"": ""drive_only"", ""t_exptime"": 120.0, ""t_max"": 61204.68619606482, ""t_min"": 61178.70445898148, ""tag"": ""TESS SPOC LC | DS Tuc"", ""target_name"": ""410214986""}",uploaded+verified previously; local copy removed (Drive hosts it)
mast,mast,tess2018234235059-s0002-0000000166853853-0121-s_lc.fits,tess_spoc_lc/tess2018234235059-s0002-0000000166853853-0121-s_lc.fits,drive_only,,1b7b1062dd39ed078aa0d4c4e0055146fc525d6cfc0af1564b0ac03e21f4739e,,2026-09-23T18:47:59Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3ATESS/product/tess2018234235059-s0002-0000000166853853-0121-s_lc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:TESS/product/tess2018234235059-s0002-0000000166853853-0121-s_lc.fits),"{""cone_selected_caom_target_name"": ""166853853"", ""filters"": {""coordinates"": [40.63944445, -50.80029309], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""TESS"", ""provenance_name"": ""SPOC"", ""radius_deg"": 0.05}, ""interface"": ""astroquery.mast Observations.query_criteria"", ""note"": ""cone search chosen after exact-name probe returned zero rows""}",public archive data (NASA; see mast.stsci.edu for terms),,"{""dataURI"": ""mast:TESS/product/tess2018234235059-s0002-0000000166853853-0121-s_lc.fits"", ""dest_rel"": ""tess_spoc_lc/tess2018234235059-s0002-0000000166853853-0121-s_lc.fits"", ""filters"": ""TESS"", ""instrument_name"": ""Photometer"", ""local_deleted_utc"": ""2026-09-23T20:58:54Z"", ""obs_collection"": ""TESS"", ""obs_id"": ""tess2018234235059-s0002-0000000166853853-0121-s"", ""productFilename"": ""tess2018234235059-s0002-0000000166853853-0121-s_lc.fits"", ""project"": ""TESS"", ""proposal_id"": ""G011155_G011264_G011183_G011025_G011132_G011176_G011048"", ""provenance_name"": ""SPOC"", ""state"": ""drive_only"", ""t_exptime"": 120.0, ""t_max"": 58381.01640609954, ""t_min"": 58353.60894731482, ""tag"": ""TESS SPOC LC | Iota Horologii"", ""target_name"": ""166853853""}",uploaded+verified previously; local copy removed (Drive hosts it)
mast,mast,tess2023237165326-s0069-0000000166853853-0264-s_lc.fits,tess_spoc_lc/tess2023237165326-s0069-0000000166853853-0264-s_lc.fits,drive_only,1886400,d49d6bf7e6620732db594938614b580425eb9d83431c986f27686d3fa510f836,9b62272fc0648dc1afc81301e235f075,2026-09-24T01:01:53Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3ATESS/product/tess2023237165326-s0069-0000000166853853-0264-s_lc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:TESS/product/tess2023237165326-s0069-0000000166853853-0264-s_lc.fits),"{""cone_selected_caom_target_name"": ""166853853"", ""filters"": {""coordinates"": [40.63944445, -50.80029309], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""TESS"", ""provenance_name"": ""SPOC"", ""radius_deg"": 0.05}, ""interface"": ""astroquery.mast Observations.query_criteria"", ""note"": ""cone search chosen after exact-name probe returned zero rows""}",public archive data (NASA; see mast.stsci.edu for terms),,"{""dataURI"": ""mast:TESS/product/tess2023237165326-s0069-0000000166853853-0264-s_lc.fits"", ""filters"": ""TESS"", ""instrument_name"": ""Photometer"", ""obs_collection"": ""TESS"", ""obs_id"": ""tess2023237165326-s0069-0000000166853853-0264-s"", ""productFilename"": ""tess2023237165326-s0069-0000000166853853-0264-s_lc.fits"", ""project"": ""TESS"", ""proposal_id"": ""G05155_G05144"", ""provenance_name"": ""SPOC"", ""t_exptime"": 120.0, ""t_max"": 60207.64056863426, ""t_min"": 60181.855385532406, ""tag"": ""TESS SPOC LC | Iota Horologii"", ""target_name"": ""166853853""}",verified_md5@cygnus:Cygnus/data/tier1/01_mast; local_deleted@2026-09-24T02:06:47Z
mast,mast,tess2025258001959-s0097-0000000166853853-0294-s_lc.fits,tess_spoc_lc/tess2025258001959-s0097-0000000166853853-0294-s_lc.fits,drive_only,3962880,9559646d79cd0c4a57857bb9998b2d12bbfad0eef741f86e0a99d55b8cbe8c38,de303246f1ccb3787c43d74d3166e00d,2026-09-24T01:02:13Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3ATESS/product/tess2025258001959-s0097-0000000166853853-0294-s_lc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:TESS/product/tess2025258001959-s0097-0000000166853853-0294-s_lc.fits),"{""cone_selected_caom_target_name"": ""166853853"", ""filters"": {""coordinates"": [40.63944445, -50.80029309], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""TESS"", ""provenance_name"": ""SPOC"", ""radius_deg"": 0.05}, ""interface"": ""astroquery.mast Observations.query_criteria"", ""note"": ""cone search chosen after exact-name probe returned zero rows""}",public archive data (NASA; see mast.stsci.edu for terms),,"{""dataURI"": ""mast:TESS/product/tess2025258001959-s0097-0000000166853853-0294-s_lc.fits"", ""filters"": ""TESS"", ""instrument_name"": ""Photometer"", ""obs_collection"": ""TESS"", ""obs_id"": ""tess2025258001959-s0097-0000000166853853-0294-s"", ""productFilename"": ""tess2025258001959-s0097-0000000166853853-0294-s_lc.fits"", ""project"": ""TESS"", ""proposal_id"": 0.0, ""provenance_name"": ""SPOC"", ""t_exptime"": 120.0, ""t_max"": 60987.78641368056, ""t_min"": 60933.161958668985, ""tag"": ""TESS SPOC LC | Iota Horologii"", ""target_name"": ""166853853""}",verified_md5@cygnus:Cygnus/data/tier1/01_mast; local_deleted@2026-09-24T02:06:47Z
mast,mast,tess2026164183000-s0105-0000000166853853-0307-s_lc.fits,tess_spoc_lc/tess2026164183000-s0105-0000000166853853-0307-s_lc.fits,drive_only,,7935fcfb95dbb0ddc9f90714449f0838a7031355abbe7a2f76b25879fb4604f4,,2026-09-23T18:48:21Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3ATESS/product/tess2026164183000-s0105-0000000166853853-0307-s_lc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:TESS/product/tess2026164183000-s0105-0000000166853853-0307-s_lc.fits),"{""cone_selected_caom_target_name"": ""166853853"", ""filters"": {""coordinates"": [40.63944445, -50.80029309], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""TESS"", ""provenance_name"": ""SPOC"", ""radius_deg"": 0.05}, ""interface"": ""astroquery.mast Observations.query_criteria"", ""note"": ""cone search chosen after exact-name probe returned zero rows""}",public archive data (NASA; see mast.stsci.edu for terms),,"{""dataURI"": ""mast:TESS/product/tess2026164183000-s0105-0000000166853853-0307-s_lc.fits"", ""dest_rel"": ""tess_spoc_lc/tess2026164183000-s0105-0000000166853853-0307-s_lc.fits"", ""filters"": ""TESS"", ""instrument_name"": ""Photometer"", ""local_deleted_utc"": ""2026-09-23T20:58:54Z"", ""obs_collection"": ""TESS"", ""obs_id"": ""tess2026164183000-s0105-0000000166853853-0307-s"", ""productFilename"": ""tess2026164183000-s0105-0000000166853853-0307-s_lc.fits"", ""project"": ""TESS"", ""proposal_id"": ""G08047_G08195"", ""provenance_name"": ""SPOC"", ""state"": ""drive_only"", ""t_exptime"": 120.0, ""t_max"": 61232.5568671875, ""t_min"": 61204.916693032406, ""tag"": ""TESS SPOC LC | Iota Horologii"", ""target_name"": ""166853853""}",uploaded+verified previously; local copy removed (Drive hosts it)
mast,mast,kplr005023822-2009166043257_llc.fits,kepler_lc/kplr005023822-2009166043257_llc.fits,drive_only,192960,46b936aa138d9950684bf8dc4892362c1bfbd69b12df1d788facce834252c9f3,f49571e5dd82bf38702240ee0425fefb,2026-09-24T01:06:15Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3AKEPLER/url/missions/kepler/lightcurves/0050/005023822/kplr005023822-2009166043257_llc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:KEPLER/url/missions/kepler/lightcurves/0050/005023822/kplr005023822-2009166043257_llc.fits),"{""filters"": {""coordinates"": [295.32708333, 40.19], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""Kepler"", ""radius_deg"": 0.1}, ""interface"": ""astroquery.mast Observations.query_criteria""}",public archive data (NASA; see mast.stsci.edu for terms),,"{""dataURI"": ""mast:KEPLER/url/missions/kepler/lightcurves/0050/005023822/kplr005023822-2009166043257_llc.fits"", ""filters"": ""KEPLER"", ""instrument_name"": ""Kepler"", ""obs_collection"": ""Kepler"", ""obs_id"": ""kplr005023822_lc_Q011111011101110111"", ""productFilename"": ""kplr005023822-2009166043257_llc.fits"", ""project"": ""Kepler"", ""proposal_id"": ""EX"", ""provenance_name"": ""Kepler"", ""t_exptime"": 1800.0, ""t_max"": 56423.510416666664, ""t_min"": 54964.01041666667, ""tag"": ""Kepler LC | kplr005023822"", ""target_name"": ""kplr005023822""}",verified_md5@cygnus:Cygnus/data/tier1/01_mast; local_deleted@2026-09-24T02:06:47Z
mast,mast,kplr005023849-2009350155506_llc.fits,kepler_lc/kplr005023849-2009350155506_llc.fits,drive_only,466560,bf29d357a2c0dc48c58531987be7aedcbd9e601c86062c17f7965b30cac8701a,6be1c427808fe80e9ee95855b7ce5980,2026-09-24T01:06:34Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3AKEPLER/url/missions/kepler/lightcurves/0050/005023849/kplr005023849-2009350155506_llc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:KEPLER/url/missions/kepler/lightcurves/0050/005023849/kplr005023849-2009350155506_llc.fits),"{""filters"": {""coordinates"": [295.32708333, 40.19], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""Kepler"", ""radius_deg"": 0.1}, ""interface"": ""astroquery.mast Observations.query_criteria""}",public archive data (NASA; see mast.stsci.edu for terms),,"{""dataURI"": ""mast:KEPLER/url/missions/kepler/lightcurves/0050/005023849/kplr005023849-2009350155506_llc.fits"", ""filters"": ""KEPLER"", ""instrument_name"": ""Kepler"", ""obs_collection"": ""Kepler"", ""obs_id"": ""kplr005023849_lc_Q000101001100000000"", ""productFilename"": ""kplr005023849-2009350155506_llc.fits"", ""project"": ""Kepler"", ""proposal_id"": ""STKS"", ""provenance_name"": ""Kepler"", ""t_exptime"": 1800.0, ""t_max"": 55738.43333333334, ""t_min"": 55092.72152777778, ""tag"": ""Kepler LC | kplr005023849"", ""target_name"": ""kplr005023849""}",verified_md5@cygnus:Cygnus/data/tier1/01_mast; local_deleted@2026-09-24T02:06:47Z
mast,mast,kplr005023890-2009259160929_llc.fits,kepler_lc/kplr005023890-2009259160929_llc.fits,drive_only,466560,ee81f66c496fedf9a3990657b2cb81afd2b9b40e73014c8d052b8e0d59c20927,8a962a6ef51ff1ca83f4dcdc58c847f7,2026-09-24T01:06:50Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3AKEPLER/url/missions/kepler/lightcurves/0050/005023890/kplr005023890-2009259160929_llc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:KEPLER/url/missions/kepler/lightcurves/0050/005023890/kplr005023890-2009259160929_llc.fits),"{""filters"": {""coordinates"": [295.32708333, 40.19], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""Kepler"", ""radius_deg"": 0.1}, ""interface"": ""astroquery.mast Observations.query_criteria""}",public archive data (NASA; see mast.stsci.edu for terms),,"{""dataURI"": ""mast:KEPLER/url/missions/kepler/lightcurves/0050/005023890/kplr005023890-2009259160929_llc.fits"", ""filters"": ""KEPLER"", ""instrument_name"": ""Kepler"", ""obs_collection"": ""Kepler"", ""obs_id"": ""kplr005023890_lc_Q001001001100000000"", ""productFilename"": ""kplr005023890-2009259160929_llc.fits"", ""project"": ""Kepler"", ""proposal_id"": ""STKS"", ""provenance_name"": ""Kepler"", ""t_exptime"": 1800.0, ""t_max"": 55738.43333333334, ""t_min"": 55002.01736111111, ""tag"": ""Kepler LC | kplr005023890"", ""target_name"": ""kplr005023890""}",verified_md5@cygnus:Cygnus/data/tier1/01_mast; local_deleted@2026-09-24T02:06:47Z
mast,mast,kplr005023948-2010355172524_llc.fits,kepler_lc/kplr005023948-2010355172524_llc.fits,drive_only,466560,307376e37997ea043d9093fabbd7b5e24b8e6c418639e820cdd1f4498a4d2426,4c7342b8878bec891ff6b3d22d6bd4bd,2026-09-24T01:07:03Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3AKEPLER/url/missions/kepler/lightcurves/0050/005023948/kplr005023948-2010355172524_llc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:KEPLER/url/missions/kepler/lightcurves/0050/005023948/kplr005023948-2010355172524_llc.fits),"{""filters"": {""coordinates"": [295.32708333, 40.19], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""Kepler"", ""radius_deg"": 0.1}, ""interface"": ""astroquery.mast Observations.query_criteria""}",public archive data (NASA; see mast.stsci.edu for terms),,"{""dataURI"": ""mast:KEPLER/url/missions/kepler/lightcurves/0050/005023948/kplr005023948-2010355172524_llc.fits"", ""filters"": ""KEPLER"", ""instrument_name"": ""Kepler"", ""obs_collection"": ""Kepler"", ""obs_id"": ""kplr005023948_lc_Q000000011101110111"", ""productFilename"": ""kplr005023948-2010355172524_llc.fits"", ""project"": ""Kepler"", ""proposal_id"": ""GO20044"", ""provenance_name"": ""Kepler"", ""t_exptime"": 1800.0, ""t_max"": 56423.50069444445, ""t_min"": 55462.67222222222, ""tag"": ""Kepler LC | kplr005023948"", ""target_name"": ""kplr005023948""}",verified_md5@cygnus:Cygnus/data/tier1/01_mast; local_deleted@2026-09-24T02:06:47Z
mast,mast,kplr005023956-2009166043257_llc.fits,kepler_lc/kplr005023956-2009166043257_llc.fits,drive_only,192960,88828f68ba3144df5fbcb9db52efcd4b8020bb647ce5283ce95003e305ff9e64,9dd751698cb63ffe210b0555d88c8cca,2026-09-24T01:07:19Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3AKEPLER/url/missions/kepler/lightcurves/0050/005023956/kplr005023956-2009166043257_llc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:KEPLER/url/missions/kepler/lightcurves/0050/005023956/kplr005023956-2009166043257_llc.fits),"{""filters"": {""coordinates"": [295.32708333, 40.19], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""Kepler"", ""radius_deg"": 0.1}, ""interface"": ""astroquery.mast Observations.query_criteria""}",public archive data (NASA; see mast.stsci.edu for terms),,"{""dataURI"": ""mast:KEPLER/url/missions/kepler/lightcurves/0050/005023956/kplr005023956-2009166043257_llc.fits"", ""filters"": ""KEPLER"", ""instrument_name"": ""Kepler"", ""obs_collection"": ""Kepler"", ""obs_id"": ""kplr005023956_lc_Q011111011101110111"", ""productFilename"": ""kplr005023956-2009166043257_llc.fits"", ""project"": ""Kepler"", ""proposal_id"": ""EX_STKS"", ""provenance_name"": ""Kepler"", ""t_exptime"": 1800.0, ""t_max"": 56423.50069444445, ""t_min"": 54964.00069444445, ""tag"": ""Kepler LC | kplr005023956"", ""target_name"": ""kplr005023956""}",verified_md5@cygnus:Cygnus/data/tier1/01_mast; local_deleted@2026-09-24T02:06:47Z
mast,mast,kplr005024084-2009166043257_llc.fits,kepler_lc/kplr005024084-2009166043257_llc.fits,drive_only,192960,0de90e8324fb987de4a7f923a2f73f3a9736a009c837f22538417a70c08104db,a0c1441fbeca4f6de1b80f3ebc061935,2026-09-24T01:07:34Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3AKEPLER/url/missions/kepler/lightcurves/0050/005024084/kplr005024084-2009166043257_llc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:KEPLER/url/missions/kepler/lightcurves/0050/005024084/kplr005024084-2009166043257_llc.fits),"{""filters"": {""coordinates"": [295.32708333, 40.19], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""Kepler"", ""radius_deg"": 0.1}, ""interface"": ""astroquery.mast Observations.query_criteria""}",public archive data (NASA; see mast.stsci.edu for terms),,"{""dataURI"": ""mast:KEPLER/url/missions/kepler/lightcurves/0050/005024084/kplr005024084-2009166043257_llc.fits"", ""filters"": ""KEPLER"", ""instrument_name"": ""Kepler"", ""obs_collection"": ""Kepler"", ""obs_id"": ""kplr005024084_lc_Q011111011101110111"", ""productFilename"": ""kplr005024084-2009166043257_llc.fits"", ""project"": ""Kepler"", ""proposal_id"": ""EX"", ""provenance_name"": ""Kepler"", ""t_exptime"": 1800.0, ""t_max"": 56423.50069444445, ""t_min"": 54964.01041666667, ""tag"": ""Kepler LC | kplr005024084"", ""target_name"": ""kplr005024084""}",verified_md5@cygnus:Cygnus/data/tier1/01_mast; local_deleted@2026-09-24T02:06:47Z
mast,mast,kplr005024149-2010355172524_llc.fits,kepler_lc/kplr005024149-2010355172524_llc.fits,drive_only,466560,7eb24ac86d3c81794e389262a36b50d1917d7da1aed9dabfa1cc050dc43a41b7,9e30e396c62e3108a05a07f7592f26d4,2026-09-24T01:07:45Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3AKEPLER/url/missions/kepler/lightcurves/0050/005024149/kplr005024149-2010355172524_llc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:KEPLER/url/missions/kepler/lightcurves/0050/005024149/kplr005024149-2010355172524_llc.fits),"{""filters"": {""coordinates"": [295.32708333, 40.19], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""Kepler"", ""radius_deg"": 0.1}, ""interface"": ""astroquery.mast Observations.query_criteria""}",public archive data (NASA; see mast.stsci.edu for terms),,"{""dataURI"": ""mast:KEPLER/url/missions/kepler/lightcurves/0050/005024149/kplr005024149-2010355172524_llc.fits"", ""filters"": ""KEPLER"", ""instrument_name"": ""Kepler"", ""obs_collection"": ""Kepler"", ""obs_id"": ""kplr005024149_lc_Q000000011100000000"", ""productFilename"": ""kplr005024149-2010355172524_llc.fits"", ""project"": ""Kepler"", ""proposal_id"": ""STKS"", ""provenance_name"": ""Kepler"", ""t_exptime"": 1800.0, ""t_max"": 55738.43333333334, ""t_min"": 55462.662500000006, ""tag"": ""Kepler LC | kplr005024149"", ""target_name"": ""kplr005024149""}",verified_md5@cygnus:Cygnus/data/tier1/01_mast; local_deleted@2026-09-24T02:06:47Z
mast,mast,kplr005024150-2009166043257_llc.fits,kepler_lc/kplr005024150-2009166043257_llc.fits,drive_only,192960,0d6d746aa8d44b3230376c9244d2144f4062f769a1e16894b7298a52c09300e9,11b346fe86456ef0ba9f3e0c83d8410f,2026-09-24T01:07:55Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3AKEPLER/url/missions/kepler/lightcurves/0050/005024150/kplr005024150-2009166043257_llc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:KEPLER/url/missions/kepler/lightcurves/0050/005024150/kplr005024150-2009166043257_llc.fits),"{""filters"": {""coordinates"": [295.32708333, 40.19], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""Kepler"", ""radius_deg"": 0.1}, ""interface"": ""astroquery.mast Observations.query_criteria""}",public archive data (NASA; see mast.stsci.edu for terms),,"{""dataURI"": ""mast:KEPLER/url/missions/kepler/lightcurves/0050/005024150/kplr005024150-2009166043257_llc.fits"", ""filters"": ""KEPLER"", ""instrument_name"": ""Kepler"", ""obs_collection"": ""Kepler"", ""obs_id"": ""kplr005024150_lc_Q011000011100000000"", ""productFilename"": ""kplr005024150-2009166043257_llc.fits"", ""project"": ""Kepler"", ""proposal_id"": ""EX_STKS"", ""provenance_name"": ""Kepler"", ""t_exptime"": 1800.0, ""t_max"": 55738.43333333334, ""t_min"": 54964.00069444445, ""tag"": ""Kepler LC | kplr005024150"", ""target_name"": ""kplr005024150""}",verified_md5@cygnus:Cygnus/data/tier1/01_mast; local_deleted@2026-09-24T02:06:47Z
mast,mast,tesscut-Pleiades-sec42-30px,tesscut/tesscut_Pleiades_sec42_30px.fits,drive_only,63889920,961dbeb5ea4cd17170cf5c2a554ef5c9d9bbb9b048407761a21419383a895d39,486fea800138ce840bca16945f866dfc,2026-09-24T01:08:28Z,https://mast.stsci.edu/tesscut/api/v0.1/ (astroquery Tesscut.get_cutouts; sector=42; 30 px),astroquery.mast Tesscut (REST https://mast.stsci.edu/tesscut/api/v0.1/),"{""field_name"": ""Pleiades"", ""product"": ""TESS FFI cutout"", ""resolved_ra_dec"": [56.60083333, 24.11388889], ""sector"": 42, ""size_px"": 30}",public archive data (NASA; see mast.stsci.edu for terms),,"{""camera"": 4, ""ccd"": 4, ""naxis1"": null, ""naxis2"": null, ""sector"": 42, ""wcs_note"": ""from FITS header (CRVAL/CDELT)""}",verified_md5@cygnus:Cygnus/data/tier1/01_mast; local_deleted@2026-09-24T02:06:47Z
mast,mast,tesscut-Pleiades-sec71-30px,tesscut/tesscut_Pleiades_sec71_30px.fits,drive_only,197542080,e195ad0abf188a722e29ea5a59fdc3c3fd084b7f6c7f3b304e6c743941aeaaad,2e410a80fee8fc65b130f559e50aa1af,2026-09-24T01:10:12Z,https://mast.stsci.edu/tesscut/api/v0.1/ (astroquery Tesscut.get_cutouts; sector=71; 30 px),astroquery.mast Tesscut (REST https://mast.stsci.edu/tesscut/api/v0.1/),"{""field_name"": ""Pleiades"", ""product"": ""TESS FFI cutout"", ""resolved_ra_dec"": [56.60083333, 24.11388889], ""sector"": 71, ""size_px"": 30}",public archive data (NASA; see mast.stsci.edu for terms),,"{""camera"": 2, ""ccd"": 3, ""naxis1"": null, ""naxis2"": null, ""sector"": 71, ""wcs_note"": ""from FITS header (CRVAL/CDELT)""}",verified_md5@cygnus:Cygnus/data/tier1/01_mast; local_deleted@2026-09-24T02:06:47Z
mast,mast,tesscut-M44-sec44-30px,tesscut/tesscut_M44_sec44_30px.fits,drive_only,59264640,cee430120f418041f5f677206a1e63e7d8e55695f4505744210238cd81e52a3b,7cb92433d2caea381874aaf0ae6e452e,2026-09-24T01:10:37Z,https://mast.stsci.edu/tesscut/api/v0.1/ (astroquery Tesscut.get_cutouts; sector=44; 30 px),astroquery.mast Tesscut (REST https://mast.stsci.edu/tesscut/api/v0.1/),"{""field_name"": ""M44"", ""product"": ""TESS FFI cutout"", ""resolved_ra_dec"": [130.05416667, 19.62111111], ""sector"": 44, ""size_px"": 30}",public archive data (NASA; see mast.stsci.edu for terms),,"{""camera"": 4, ""ccd"": 4, ""naxis1"": null, ""naxis2"": null, ""sector"": 44, ""wcs_note"": ""from FITS header (CRVAL/CDELT)""}",verified_md5@cygnus:Cygnus/data/tier1/01_mast; local_deleted@2026-09-24T02:06:47Z
mast,mast,tesscut-M44-sec1751-30px,tesscut/tesscut_M44_sec1751_30px.fits,drive_only,33194880,2099d847611f66961271cf08c1b4e2e955ac6df8ad0f678c94d3e31474b86c1d,b76b094a5007b8b73d54b90d810e00d5,2026-09-24T01:10:52Z,https://mast.stsci.edu/tesscut/api/v0.1/ (astroquery Tesscut.get_cutouts; sector=1751; 30 px),astroquery.mast Tesscut (REST https://mast.stsci.edu/tesscut/api/v0.1/),"{""field_name"": ""M44"", ""product"": ""TESS FFI cutout"", ""resolved_ra_dec"": [130.05416667, 19.62111111], ""sector"": 1751, ""size_px"": 30}",public archive data (NASA; see mast.stsci.edu for terms),,"{""camera"": 2, ""ccd"": 4, ""naxis1"": null, ""naxis2"": null, ""sector"": 1751, ""wcs_note"": ""from FITS header (CRVAL/CDELT)""}",verified_md5@cygnus:Cygnus/data/tier1/01_mast; local_deleted@2026-09-24T02:06:47Z
mast,mast,tesscut-NGC_5139-sec11-30px,tesscut/tesscut_NGC_5139_sec11_30px.fits,drive_only,22590720,937f4095988a0564cc8db7a952b0eac9f99dde44ef29f9a2349d47b716e2b38c,7632b5d2ca19b906c6b353b3d8d9eb11,2026-09-24T01:11:04Z,https://mast.stsci.edu/tesscut/api/v0.1/ (astroquery Tesscut.get_cutouts; sector=11; 30 px),astroquery.mast Tesscut (REST https://mast.stsci.edu/tesscut/api/v0.1/),"{""field_name"": ""NGC 5139"", ""product"": ""TESS FFI cutout"", ""resolved_ra_dec"": [201.697, -47.47947222], ""sector"": 11, ""size_px"": 30}",public archive data (NASA; see mast.stsci.edu for terms),,"{""camera"": 2, ""ccd"": 4, ""naxis1"": null, ""naxis2"": null, ""sector"": 11, ""wcs_note"": ""from FITS header (CRVAL/CDELT)""}",verified_md5@cygnus:Cygnus/data/tier1/01_mast; local_deleted@2026-09-24T02:06:47Z
mast,mast,tesscut-NGC_5139-sec102-30px,tesscut/tesscut_NGC_5139_sec102_30px.fits,drive_only,188582400,7d82c0c8559706d0531daf830a9e96cda6018c29db9d303d86413dd60b1cb792,7a966bf4f01144960401a5aea010c2ec,2026-09-24T01:12:02Z,https://mast.stsci.edu/tesscut/api/v0.1/ (astroquery Tesscut.get_cutouts; sector=102; 30 px),astroquery.mast Tesscut (REST https://mast.stsci.edu/tesscut/api/v0.1/),"{""field_name"": ""NGC 5139"", ""product"": ""TESS FFI cutout"", ""resolved_ra_dec"": [201.697, -47.47947222], ""sector"": 102, ""size_px"": 30}",public archive data (NASA; see mast.stsci.edu for terms),,"{""camera"": 1, ""ccd"": 1, ""naxis1"": null, ""naxis2"": null, ""sector"": 102, ""wcs_note"": ""from FITS header (CRVAL/CDELT)""}",verified_md5@cygnus:Cygnus/data/tier1/01_mast; local_deleted@2026-09-24T02:06:47Z
