product_id,service,state,bytes,sha256,md5,retrieved_utc,url,endpoint,query,license,note
tess2025206162959-s0095-0000000441420236-0292-s_lc.fits,mast,drive_only,,f6c600f434e6be6e87163a3866c056f22a7bb3d88230e86ec34445620debedb4,,2026-09-23T18:44:42Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3ATESS/product/tess2025206162959-s0095-0000000441420236-0292-s_lc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:TESS/product/tess2025206162959-s0095-0000000441420236-0292-s_lc.fits),"{""cone_selected_caom_target_name"": ""441420236"", ""filters"": {""coordinates"": [311.28971874, -31.34089941], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""TESS"", ""provenance_name"": ""SPOC"", ""radius_deg"": 0.05}, ""interface"": ""astroquery.mast Observations.query_criteria"", ""note"": ""cone search chosen after exact-name probe returned zero rows""}",public archive data (NASA; see mast.stsci.edu for terms),uploaded+verified previously; local copy removed (Drive hosts it)
tess2018206045859-s0001-0000000025155310-0120-s_lc.fits,mast,drive_only,,12ddd623b04bdd354f27b5c89287b3a25a800d65cdf2733a1d0d04ab98e2d790,,2026-09-23T18:46:12Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3ATESS/product/tess2018206045859-s0001-0000000025155310-0120-s_lc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:TESS/product/tess2018206045859-s0001-0000000025155310-0120-s_lc.fits),"{""cone_selected_caom_target_name"": ""25155310"", ""filters"": {""coordinates"": [63.37393811, -69.22682267], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""TESS"", ""provenance_name"": ""SPOC"", ""radius_deg"": 0.05}, ""interface"": ""astroquery.mast Observations.query_criteria"", ""note"": ""cone search chosen after exact-name probe returned zero rows""}",public archive data (NASA; see mast.stsci.edu for terms),uploaded+verified previously; local copy removed (Drive hosts it)
tess2018292075959-s0004-0000000025155310-0124-s_lc.fits,mast,drive_only,1897920,af42661de8ede03b0f7757a70275d924c5f14497753a7ca6f6b891e4872c95a7,8efffba09380a904ff927097dfb33e0f,2026-09-24T00:59:06Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3ATESS/product/tess2018292075959-s0004-0000000025155310-0124-s_lc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:TESS/product/tess2018292075959-s0004-0000000025155310-0124-s_lc.fits),"{""cone_selected_caom_target_name"": ""25155310"", ""filters"": {""coordinates"": [63.37393811, -69.22682267], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""TESS"", ""provenance_name"": ""SPOC"", ""radius_deg"": 0.05}, ""interface"": ""astroquery.mast Observations.query_criteria"", ""note"": ""cone search chosen after exact-name probe returned zero rows""}",public archive data (NASA; see mast.stsci.edu for terms),Upload verified by MD5 against the manifest; local staging copy removed 2026-09-24T02:06:46Z.
tess2020212050318-s0028-0000000025155310-0190-s_lc.fits,mast,drive_only,1848960,7dcaeb109c6cb7fcfe78fa685db1439ad6a610951fbdbff2b721c9284d1c007c,f2a942a7302d7dd7d82bbb2c831b9b45,2026-09-24T00:59:21Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3ATESS/product/tess2020212050318-s0028-0000000025155310-0190-s_lc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:TESS/product/tess2020212050318-s0028-0000000025155310-0190-s_lc.fits),"{""cone_selected_caom_target_name"": ""25155310"", ""filters"": {""coordinates"": [63.37393811, -69.22682267], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""TESS"", ""provenance_name"": ""SPOC"", ""radius_deg"": 0.05}, ""interface"": ""astroquery.mast Observations.query_criteria"", ""note"": ""cone search chosen after exact-name probe returned zero rows""}",public archive data (NASA; see mast.stsci.edu for terms),Upload verified by MD5 against the manifest; local staging copy removed 2026-09-24T02:06:46Z.
tess2023181235917-s0067-0000000025155310-0261-s_lc.fits,mast,drive_only,2027520,b75d908472ab01cab54f56c0c46972f06ebb870ddaf9b6eba4d4fdb8ed6e48a8,e81db47ba69befae74603b85f49ae58e,2026-09-24T00:59:38Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3ATESS/product/tess2023181235917-s0067-0000000025155310-0261-s_lc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:TESS/product/tess2023181235917-s0067-0000000025155310-0261-s_lc.fits),"{""cone_selected_caom_target_name"": ""25155310"", ""filters"": {""coordinates"": [63.37393811, -69.22682267], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""TESS"", ""provenance_name"": ""SPOC"", ""radius_deg"": 0.05}, ""interface"": ""astroquery.mast Observations.query_criteria"", ""note"": ""cone search chosen after exact-name probe returned zero rows""}",public archive data (NASA; see mast.stsci.edu for terms),Upload verified by MD5 against the manifest; local staging copy removed 2026-09-24T02:06:46Z.
tess2025312202959-s0098-0000000025155310-0298-s_lc.fits,mast,drive_only,,5d1c954ee885a9dd2366fd88aeb1ded8d51a50b3a5dc56e7f000def3572fcd79,,2026-09-23T18:46:32Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3ATESS/product/tess2025312202959-s0098-0000000025155310-0298-s_lc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:TESS/product/tess2025312202959-s0098-0000000025155310-0298-s_lc.fits),"{""cone_selected_caom_target_name"": ""25155310"", ""filters"": {""coordinates"": [63.37393811, -69.22682267], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""TESS"", ""provenance_name"": ""SPOC"", ""radius_deg"": 0.05}, ""interface"": ""astroquery.mast Observations.query_criteria"", ""note"": ""cone search chosen after exact-name probe returned zero rows""}",public archive data (NASA; see mast.stsci.edu for terms),uploaded+verified previously; local copy removed (Drive hosts it)
tess2018206045859-s0001-0000000410214986-0120-s_lc.fits,mast,drive_only,,11307cadfffe5af8840f96f279dd035d15e1f667b4f43a2c309ce6868739e655,,2026-09-23T18:46:57Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3ATESS/product/tess2018206045859-s0001-0000000410214986-0120-s_lc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:TESS/product/tess2018206045859-s0001-0000000410214986-0120-s_lc.fits),"{""cone_selected_caom_target_name"": ""410214986"", ""filters"": {""coordinates"": [354.91450337, -69.19575215], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""TESS"", ""provenance_name"": ""SPOC"", ""radius_deg"": 0.05}, ""interface"": ""astroquery.mast Observations.query_criteria"", ""note"": ""cone search chosen after exact-name probe returned zero rows""}",public archive data (NASA; see mast.stsci.edu for terms),uploaded+verified previously; local copy removed (Drive hosts it)
tess2025180145000-s0094-0000000410214986-0291-s_lc.fits,mast,drive_only,1892160,36fec15460efe416b2d79bc25d4f69d97c8b8217810a3945c80251ba4054771d,b589dd69d5123f5f3043e16d51d3bec3,2026-09-24T01:00:22Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3ATESS/product/tess2025180145000-s0094-0000000410214986-0291-s_lc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:TESS/product/tess2025180145000-s0094-0000000410214986-0291-s_lc.fits),"{""cone_selected_caom_target_name"": ""410214986"", ""filters"": {""coordinates"": [354.91450337, -69.19575215], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""TESS"", ""provenance_name"": ""SPOC"", ""radius_deg"": 0.05}, ""interface"": ""astroquery.mast Observations.query_criteria"", ""note"": ""cone search chosen after exact-name probe returned zero rows""}",public archive data (NASA; see mast.stsci.edu for terms),Upload verified by MD5 against the manifest; local staging copy removed 2026-09-24T02:06:46Z.
tess2026086090000-s0102-0000000410214986-0304-s_lc.fits,mast,drive_only,1808640,a928d6bdf44097b5fce81efc6e03d7e950692a362e59be6d23d0a67056a98ece,fd0951afde632a752de5c9d5d9ec75b1,2026-09-24T01:00:34Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3ATESS/product/tess2026086090000-s0102-0000000410214986-0304-s_lc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:TESS/product/tess2026086090000-s0102-0000000410214986-0304-s_lc.fits),"{""cone_selected_caom_target_name"": ""410214986"", ""filters"": {""coordinates"": [354.91450337, -69.19575215], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""TESS"", ""provenance_name"": ""SPOC"", ""radius_deg"": 0.05}, ""interface"": ""astroquery.mast Observations.query_criteria"", ""note"": ""cone search chosen after exact-name probe returned zero rows""}",public archive data (NASA; see mast.stsci.edu for terms),Upload verified by MD5 against the manifest; local staging copy removed 2026-09-24T02:06:47Z.
tess2026137223500-s0104-0000000410214986-0306-s_lc.fits,mast,drive_only,,22d2e84c46b20b87b3bda3d4b6ec5018577add51233aba6fc7feb9a4954ca8ba,,2026-09-23T18:47:32Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3ATESS/product/tess2026137223500-s0104-0000000410214986-0306-s_lc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:TESS/product/tess2026137223500-s0104-0000000410214986-0306-s_lc.fits),"{""cone_selected_caom_target_name"": ""410214986"", ""filters"": {""coordinates"": [354.91450337, -69.19575215], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""TESS"", ""provenance_name"": ""SPOC"", ""radius_deg"": 0.05}, ""interface"": ""astroquery.mast Observations.query_criteria"", ""note"": ""cone search chosen after exact-name probe returned zero rows""}",public archive data (NASA; see mast.stsci.edu for terms),uploaded+verified previously; local copy removed (Drive hosts it)
tess2018234235059-s0002-0000000166853853-0121-s_lc.fits,mast,drive_only,,1b7b1062dd39ed078aa0d4c4e0055146fc525d6cfc0af1564b0ac03e21f4739e,,2026-09-23T18:47:59Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3ATESS/product/tess2018234235059-s0002-0000000166853853-0121-s_lc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:TESS/product/tess2018234235059-s0002-0000000166853853-0121-s_lc.fits),"{""cone_selected_caom_target_name"": ""166853853"", ""filters"": {""coordinates"": [40.63944445, -50.80029309], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""TESS"", ""provenance_name"": ""SPOC"", ""radius_deg"": 0.05}, ""interface"": ""astroquery.mast Observations.query_criteria"", ""note"": ""cone search chosen after exact-name probe returned zero rows""}",public archive data (NASA; see mast.stsci.edu for terms),uploaded+verified previously; local copy removed (Drive hosts it)
tess2023237165326-s0069-0000000166853853-0264-s_lc.fits,mast,drive_only,1886400,d49d6bf7e6620732db594938614b580425eb9d83431c986f27686d3fa510f836,9b62272fc0648dc1afc81301e235f075,2026-09-24T01:01:53Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3ATESS/product/tess2023237165326-s0069-0000000166853853-0264-s_lc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:TESS/product/tess2023237165326-s0069-0000000166853853-0264-s_lc.fits),"{""cone_selected_caom_target_name"": ""166853853"", ""filters"": {""coordinates"": [40.63944445, -50.80029309], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""TESS"", ""provenance_name"": ""SPOC"", ""radius_deg"": 0.05}, ""interface"": ""astroquery.mast Observations.query_criteria"", ""note"": ""cone search chosen after exact-name probe returned zero rows""}",public archive data (NASA; see mast.stsci.edu for terms),Upload verified by MD5 against the manifest; local staging copy removed 2026-09-24T02:06:47Z.
tess2025258001959-s0097-0000000166853853-0294-s_lc.fits,mast,drive_only,3962880,9559646d79cd0c4a57857bb9998b2d12bbfad0eef741f86e0a99d55b8cbe8c38,de303246f1ccb3787c43d74d3166e00d,2026-09-24T01:02:13Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3ATESS/product/tess2025258001959-s0097-0000000166853853-0294-s_lc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:TESS/product/tess2025258001959-s0097-0000000166853853-0294-s_lc.fits),"{""cone_selected_caom_target_name"": ""166853853"", ""filters"": {""coordinates"": [40.63944445, -50.80029309], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""TESS"", ""provenance_name"": ""SPOC"", ""radius_deg"": 0.05}, ""interface"": ""astroquery.mast Observations.query_criteria"", ""note"": ""cone search chosen after exact-name probe returned zero rows""}",public archive data (NASA; see mast.stsci.edu for terms),Upload verified by MD5 against the manifest; local staging copy removed 2026-09-24T02:06:47Z.
tess2026164183000-s0105-0000000166853853-0307-s_lc.fits,mast,drive_only,,7935fcfb95dbb0ddc9f90714449f0838a7031355abbe7a2f76b25879fb4604f4,,2026-09-23T18:48:21Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3ATESS/product/tess2026164183000-s0105-0000000166853853-0307-s_lc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:TESS/product/tess2026164183000-s0105-0000000166853853-0307-s_lc.fits),"{""cone_selected_caom_target_name"": ""166853853"", ""filters"": {""coordinates"": [40.63944445, -50.80029309], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""TESS"", ""provenance_name"": ""SPOC"", ""radius_deg"": 0.05}, ""interface"": ""astroquery.mast Observations.query_criteria"", ""note"": ""cone search chosen after exact-name probe returned zero rows""}",public archive data (NASA; see mast.stsci.edu for terms),uploaded+verified previously; local copy removed (Drive hosts it)
kplr005023822-2009166043257_llc.fits,mast,drive_only,192960,46b936aa138d9950684bf8dc4892362c1bfbd69b12df1d788facce834252c9f3,f49571e5dd82bf38702240ee0425fefb,2026-09-24T01:06:15Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3AKEPLER/url/missions/kepler/lightcurves/0050/005023822/kplr005023822-2009166043257_llc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:KEPLER/url/missions/kepler/lightcurves/0050/005023822/kplr005023822-2009166043257_llc.fits),"{""filters"": {""coordinates"": [295.32708333, 40.19], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""Kepler"", ""radius_deg"": 0.1}, ""interface"": ""astroquery.mast Observations.query_criteria""}",public archive data (NASA; see mast.stsci.edu for terms),Upload verified by MD5 against the manifest; local staging copy removed 2026-09-24T02:06:47Z.
kplr005023849-2009350155506_llc.fits,mast,drive_only,466560,bf29d357a2c0dc48c58531987be7aedcbd9e601c86062c17f7965b30cac8701a,6be1c427808fe80e9ee95855b7ce5980,2026-09-24T01:06:34Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3AKEPLER/url/missions/kepler/lightcurves/0050/005023849/kplr005023849-2009350155506_llc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:KEPLER/url/missions/kepler/lightcurves/0050/005023849/kplr005023849-2009350155506_llc.fits),"{""filters"": {""coordinates"": [295.32708333, 40.19], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""Kepler"", ""radius_deg"": 0.1}, ""interface"": ""astroquery.mast Observations.query_criteria""}",public archive data (NASA; see mast.stsci.edu for terms),Upload verified by MD5 against the manifest; local staging copy removed 2026-09-24T02:06:47Z.
kplr005023890-2009259160929_llc.fits,mast,drive_only,466560,ee81f66c496fedf9a3990657b2cb81afd2b9b40e73014c8d052b8e0d59c20927,8a962a6ef51ff1ca83f4dcdc58c847f7,2026-09-24T01:06:50Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3AKEPLER/url/missions/kepler/lightcurves/0050/005023890/kplr005023890-2009259160929_llc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:KEPLER/url/missions/kepler/lightcurves/0050/005023890/kplr005023890-2009259160929_llc.fits),"{""filters"": {""coordinates"": [295.32708333, 40.19], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""Kepler"", ""radius_deg"": 0.1}, ""interface"": ""astroquery.mast Observations.query_criteria""}",public archive data (NASA; see mast.stsci.edu for terms),Upload verified by MD5 against the manifest; local staging copy removed 2026-09-24T02:06:47Z.
kplr005023948-2010355172524_llc.fits,mast,drive_only,466560,307376e37997ea043d9093fabbd7b5e24b8e6c418639e820cdd1f4498a4d2426,4c7342b8878bec891ff6b3d22d6bd4bd,2026-09-24T01:07:03Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3AKEPLER/url/missions/kepler/lightcurves/0050/005023948/kplr005023948-2010355172524_llc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:KEPLER/url/missions/kepler/lightcurves/0050/005023948/kplr005023948-2010355172524_llc.fits),"{""filters"": {""coordinates"": [295.32708333, 40.19], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""Kepler"", ""radius_deg"": 0.1}, ""interface"": ""astroquery.mast Observations.query_criteria""}",public archive data (NASA; see mast.stsci.edu for terms),Upload verified by MD5 against the manifest; local staging copy removed 2026-09-24T02:06:47Z.
kplr005023956-2009166043257_llc.fits,mast,drive_only,192960,88828f68ba3144df5fbcb9db52efcd4b8020bb647ce5283ce95003e305ff9e64,9dd751698cb63ffe210b0555d88c8cca,2026-09-24T01:07:19Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3AKEPLER/url/missions/kepler/lightcurves/0050/005023956/kplr005023956-2009166043257_llc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:KEPLER/url/missions/kepler/lightcurves/0050/005023956/kplr005023956-2009166043257_llc.fits),"{""filters"": {""coordinates"": [295.32708333, 40.19], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""Kepler"", ""radius_deg"": 0.1}, ""interface"": ""astroquery.mast Observations.query_criteria""}",public archive data (NASA; see mast.stsci.edu for terms),Upload verified by MD5 against the manifest; local staging copy removed 2026-09-24T02:06:47Z.
kplr005024084-2009166043257_llc.fits,mast,drive_only,192960,0de90e8324fb987de4a7f923a2f73f3a9736a009c837f22538417a70c08104db,a0c1441fbeca4f6de1b80f3ebc061935,2026-09-24T01:07:34Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3AKEPLER/url/missions/kepler/lightcurves/0050/005024084/kplr005024084-2009166043257_llc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:KEPLER/url/missions/kepler/lightcurves/0050/005024084/kplr005024084-2009166043257_llc.fits),"{""filters"": {""coordinates"": [295.32708333, 40.19], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""Kepler"", ""radius_deg"": 0.1}, ""interface"": ""astroquery.mast Observations.query_criteria""}",public archive data (NASA; see mast.stsci.edu for terms),Upload verified by MD5 against the manifest; local staging copy removed 2026-09-24T02:06:47Z.
kplr005024149-2010355172524_llc.fits,mast,drive_only,466560,7eb24ac86d3c81794e389262a36b50d1917d7da1aed9dabfa1cc050dc43a41b7,9e30e396c62e3108a05a07f7592f26d4,2026-09-24T01:07:45Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3AKEPLER/url/missions/kepler/lightcurves/0050/005024149/kplr005024149-2010355172524_llc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:KEPLER/url/missions/kepler/lightcurves/0050/005024149/kplr005024149-2010355172524_llc.fits),"{""filters"": {""coordinates"": [295.32708333, 40.19], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""Kepler"", ""radius_deg"": 0.1}, ""interface"": ""astroquery.mast Observations.query_criteria""}",public archive data (NASA; see mast.stsci.edu for terms),Upload verified by MD5 against the manifest; local staging copy removed 2026-09-24T02:06:47Z.
kplr005024150-2009166043257_llc.fits,mast,drive_only,192960,0d6d746aa8d44b3230376c9244d2144f4062f769a1e16894b7298a52c09300e9,11b346fe86456ef0ba9f3e0c83d8410f,2026-09-24T01:07:55Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3AKEPLER/url/missions/kepler/lightcurves/0050/005024150/kplr005024150-2009166043257_llc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:KEPLER/url/missions/kepler/lightcurves/0050/005024150/kplr005024150-2009166043257_llc.fits),"{""filters"": {""coordinates"": [295.32708333, 40.19], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""Kepler"", ""radius_deg"": 0.1}, ""interface"": ""astroquery.mast Observations.query_criteria""}",public archive data (NASA; see mast.stsci.edu for terms),Upload verified by MD5 against the manifest; local staging copy removed 2026-09-24T02:06:47Z.
tesscut-Pleiades-sec42-30px,mast,drive_only,63889920,961dbeb5ea4cd17170cf5c2a554ef5c9d9bbb9b048407761a21419383a895d39,486fea800138ce840bca16945f866dfc,2026-09-24T01:08:28Z,https://mast.stsci.edu/tesscut/api/v0.1/ (astroquery Tesscut.get_cutouts; sector=42; 30 px),astroquery.mast Tesscut (REST https://mast.stsci.edu/tesscut/api/v0.1/),"{""field_name"": ""Pleiades"", ""product"": ""TESS FFI cutout"", ""resolved_ra_dec"": [56.60083333, 24.11388889], ""sector"": 42, ""size_px"": 30}",public archive data (NASA; see mast.stsci.edu for terms),Upload verified by MD5 against the manifest; local staging copy removed 2026-09-24T02:06:47Z.
tesscut-Pleiades-sec71-30px,mast,drive_only,197542080,e195ad0abf188a722e29ea5a59fdc3c3fd084b7f6c7f3b304e6c743941aeaaad,2e410a80fee8fc65b130f559e50aa1af,2026-09-24T01:10:12Z,https://mast.stsci.edu/tesscut/api/v0.1/ (astroquery Tesscut.get_cutouts; sector=71; 30 px),astroquery.mast Tesscut (REST https://mast.stsci.edu/tesscut/api/v0.1/),"{""field_name"": ""Pleiades"", ""product"": ""TESS FFI cutout"", ""resolved_ra_dec"": [56.60083333, 24.11388889], ""sector"": 71, ""size_px"": 30}",public archive data (NASA; see mast.stsci.edu for terms),Upload verified by MD5 against the manifest; local staging copy removed 2026-09-24T02:06:47Z.
tesscut-M44-sec44-30px,mast,drive_only,59264640,cee430120f418041f5f677206a1e63e7d8e55695f4505744210238cd81e52a3b,7cb92433d2caea381874aaf0ae6e452e,2026-09-24T01:10:37Z,https://mast.stsci.edu/tesscut/api/v0.1/ (astroquery Tesscut.get_cutouts; sector=44; 30 px),astroquery.mast Tesscut (REST https://mast.stsci.edu/tesscut/api/v0.1/),"{""field_name"": ""M44"", ""product"": ""TESS FFI cutout"", ""resolved_ra_dec"": [130.05416667, 19.62111111], ""sector"": 44, ""size_px"": 30}",public archive data (NASA; see mast.stsci.edu for terms),Upload verified by MD5 against the manifest; local staging copy removed 2026-09-24T02:06:47Z.
tesscut-M44-sec1751-30px,mast,drive_only,33194880,2099d847611f66961271cf08c1b4e2e955ac6df8ad0f678c94d3e31474b86c1d,b76b094a5007b8b73d54b90d810e00d5,2026-09-24T01:10:52Z,https://mast.stsci.edu/tesscut/api/v0.1/ (astroquery Tesscut.get_cutouts; sector=1751; 30 px),astroquery.mast Tesscut (REST https://mast.stsci.edu/tesscut/api/v0.1/),"{""field_name"": ""M44"", ""product"": ""TESS FFI cutout"", ""resolved_ra_dec"": [130.05416667, 19.62111111], ""sector"": 1751, ""size_px"": 30}",public archive data (NASA; see mast.stsci.edu for terms),Upload verified by MD5 against the manifest; local staging copy removed 2026-09-24T02:06:47Z.
tesscut-NGC_5139-sec11-30px,mast,drive_only,22590720,937f4095988a0564cc8db7a952b0eac9f99dde44ef29f9a2349d47b716e2b38c,7632b5d2ca19b906c6b353b3d8d9eb11,2026-09-24T01:11:04Z,https://mast.stsci.edu/tesscut/api/v0.1/ (astroquery Tesscut.get_cutouts; sector=11; 30 px),astroquery.mast Tesscut (REST https://mast.stsci.edu/tesscut/api/v0.1/),"{""field_name"": ""NGC 5139"", ""product"": ""TESS FFI cutout"", ""resolved_ra_dec"": [201.697, -47.47947222], ""sector"": 11, ""size_px"": 30}",public archive data (NASA; see mast.stsci.edu for terms),Upload verified by MD5 against the manifest; local staging copy removed 2026-09-24T02:06:47Z.
tesscut-NGC_5139-sec102-30px,mast,drive_only,188582400,7d82c0c8559706d0531daf830a9e96cda6018c29db9d303d86413dd60b1cb792,7a966bf4f01144960401a5aea010c2ec,2026-09-24T01:12:02Z,https://mast.stsci.edu/tesscut/api/v0.1/ (astroquery Tesscut.get_cutouts; sector=102; 30 px),astroquery.mast Tesscut (REST https://mast.stsci.edu/tesscut/api/v0.1/),"{""field_name"": ""NGC 5139"", ""product"": ""TESS FFI cutout"", ""resolved_ra_dec"": [201.697, -47.47947222], ""sector"": 102, ""size_px"": 30}",public archive data (NASA; see mast.stsci.edu for terms),Upload verified by MD5 against the manifest; local staging copy removed 2026-09-24T02:06:47Z.
jw02736-o003_t001_niriss_f115w-gr150c_c1d.fits,mast,drive_only,,2ce194b16cfe0701a195068a2158e8be1c50d1971f6e8ba683f5dbb4b6f7ecac,,2026-09-23T18:55:38Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3AJWST/product/jw02736-o003_t001_niriss_f115w-gr150c_c1d.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:JWST/product/jw02736-o003_t001_niriss_f115w-gr150c_c1d.fits),"{""dataproduct_type"": ""spectrum"", ""interface"": ""astroquery.mast Observations.query_criteria + get_product_list(+filter size pick)"", ""name_probe_candidates"": [""SMACS 0723"", ""SMACS J0723.3-7327""], ""obs_collection"": ""JWST"", ""pick"": ""smallest 2 fits product(s) <= 45000000 bytes, earliest obs_id first"", ""radius_deg"": 0.05, ""resolved_name"": ""SMACS 0723"", ""resolved_ra_dec"": [110.8054, -73.457]}",public archive data (NASA; see mast.stsci.edu for terms),uploaded+verified previously; local copy removed (Drive hosts it)
jw02736003001_02104_00001_nis_x1d.fits,mast,drive_only,,cabfa7f02dce40bf5d4d5d333ceb12d650ba78fc3d4faeddc086f02716d5101d,,2026-09-23T18:56:08Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3AJWST/product/jw02736003001_02104_00001_nis_x1d.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:JWST/product/jw02736003001_02104_00001_nis_x1d.fits),"{""dataproduct_type"": ""spectrum"", ""interface"": ""astroquery.mast Observations.query_criteria + get_product_list(+filter size pick)"", ""name_probe_candidates"": [""SMACS 0723"", ""SMACS J0723.3-7327""], ""obs_collection"": ""JWST"", ""pick"": ""smallest 2 fits product(s) <= 45000000 bytes, earliest obs_id first"", ""radius_deg"": 0.05, ""resolved_name"": ""SMACS 0723"", ""resolved_ra_dec"": [110.8054, -73.457]}",public archive data (NASA; see mast.stsci.edu for terms),uploaded+verified previously; local copy removed (Drive hosts it)
oc2k45010_asn.fits,mast,drive_only,,eb173b8abe9b05f00c9641977e42b036e8eacf8979a7789d7008384ae24e874d,,2026-09-23T18:57:20Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3AHST/product/oc2k45010_asn.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:HST/product/oc2k45010_asn.fits),"{""dataproduct_type"": ""spectrum"", ""interface"": ""astroquery.mast Observations.query_criteria + get_product_list(+filter size pick)"", ""name_probe_candidates"": [""M42"", ""Orion Nebula""], ""obs_collection"": ""HST"", ""pick"": ""smallest 2 fits product(s) <= 25000000 bytes, earliest obs_id first"", ""radius_deg"": 0.05, ""resolved_name"": ""M42"", ""resolved_ra_dec"": [83.8201, -5.3876]}",public archive data (NASA; see mast.stsci.edu for terms),uploaded+verified previously; local copy removed (Drive hosts it)
