hpx,n,x,y,z
243,73,0.5845432236922095,0.5843932937822969,0.5626929958554653
9183,59,0.6320962057723817,0.767713821295094,-0.10442005365088408
7796,95,-0.14575961574668586,-0.9873243771461953,0.06159101420761401
9914,115,-0.09847393078133886,0.8062875289032753,-0.5831077678782326
11939,243,0.05497216610936113,-0.7244333694470437,-0.68698840280365
11279,79,0.12587307925764454,-0.12593486841144963,-0.9839313638150857
1603,77,-0.4593918597619809,0.688323166237945,0.5612413991553318
7692,70,-0.3724431232047373,-0.8994436079498394,-0.22829342312718193
2986,41,-0.403198623831862,-0.02383362789751282,0.9146868003413777
8663,63,0.2141599820602495,0.8498421972452537,-0.4813776224800371
8505,57,0.23740740567772306,0.6228068668484483,-0.7453609461955581
8154,104,0.021828610792743643,-0.8659234701598966,0.49950959231764974
3964,123,0.27140616098878045,-0.0583950966622347,0.9605935330011777
2514,55,-0.13217677705588746,-0.6101580284874557,0.7810596031066976
5648,78,0.28276874171620375,0.9310338983946428,-0.23037276567814202
10305,119,-0.02139415865890782,-0.25313093336085135,-0.9670780077450037
10954,113,-0.7718701730142383,-0.2544197640431442,-0.582511517805718
10887,150,-0.6749937190054861,-0.13000284535276235,-0.7261376716383711
5079,58,0.8437837814436003,0.12369121374803876,0.5220711522181369
9638,185,-0.5878152489181521,0.45852999922034515,-0.6663667765394531
9445,249,-0.3982013497832038,0.4253343549319891,-0.8126224874643959
9328,218,-0.38689736180376916,0.1723324778854838,-0.9057706821098139
4621,53,0.9121244011109818,-0.3531275716876175,-0.20776192654308687
4340,30,0.9934746298270631,0.04926291079368341,-0.1021113528328626
812,248,0.4469546862874569,0.3393054945552994,0.8275978329499855
5263,64,0.18168912093487416,0.9167807428335414,-0.35544536636011176
5250,59,0.19271138670960386,0.8672605929685981,-0.4588857134707351
9876,136,-0.23520971050828704,0.6880982388762287,-0.6862870750845735
1010,94,0.12040668389739641,0.09213265774626767,0.9883580781333967
11863,75,0.5117601666407389,-0.5652749585367507,-0.6468254531861147
9265,144,-0.1942954176084436,0.16504429735546883,-0.9668744264468708
6647,26,-0.8691101199950187,-0.4151341284180855,0.26864460685230696
398,133,0.44875214419106524,0.6372040529155137,0.6264517723616962
10244,103,-0.01957509560062858,-0.07348359565560321,-0.9970035374863314
8027,197,0.22764191769434575,-0.9069391451568194,0.35420663693706234
2272,32,-0.6945942555140757,-0.5698830634295994,0.43885877621466585
2347,28,-0.4361213201971021,-0.7341880792600265,0.5202011804634986
11445,81,0.27326245329884036,-0.41072621973914686,-0.8697451606846219
276,104,0.21318854081027394,0.8506273579814102,0.48043856446146876
10708,197,-0.20806848570123662,-0.8279254636758137,-0.5206529056002255
6472,48,-0.8527470990507187,-0.5116945581915912,-0.10404613058363492
3917,146,0.41213584070236897,-0.17161562391783633,0.8947067823940753
9972,299,-0.3845727576696003,0.8123150044772308,-0.4382705093972692
3379,123,0.7641139659201923,-0.31735241639148176,0.561477189627923
1661,69,-0.33942625224854067,0.5245779899476574,0.7806537479611485
3152,87,0.8477945520535245,-0.4553948996784038,0.2714691523151596
7121,53,-0.8820782013925575,-0.11050022921567774,0.4577880316379185
158,52,0.7300777154053388,0.570798165296023,0.37552150273529866
7670,197,0.3942006930312095,-0.8846814223041234,0.2485580547999675
10508,271,-0.0952817220293408,-0.5069647691830457,-0.8565581401570462
1005,109,0.14095217614125635,0.059994028410790864,0.9880984156036964
6351,51,-0.9822264131238732,0.0023604909169172533,-0.18724449612191635
15,36,0.6985307440016968,0.7006621865055226,0.14478460987805739
10559,173,-0.26807794901020304,-0.673611532002931,-0.6886291359402316
8061,182,0.1944708721945982,-0.8669352736011233,0.45872429005772053
5355,110,0.14558769246223366,0.978498141102062,-0.14548936620888844
1145,42,-0.7434504192705347,0.5227138844410038,0.4170048787729775
11684,52,0.5850413210072316,-0.42954774625901515,-0.6877591071757821
2091,37,-0.7888603143691141,-0.5852634671837411,0.18700607368132716
7687,47,-0.3272126123004831,-0.9166602628078822,-0.22915236939350345
9277,161,-0.2627628473530247,0.23358567645040534,-0.9360626010531856
9576,156,-0.6871895662458051,0.23628851059282277,-0.6868410441881352
4990,86,0.8753095149008167,0.15321107933910835,0.45845639692057694
7126,33,-0.860295443579506,-0.10761908443018664,0.4981502494373922
5393,201,-0.4814728358262893,0.851344852318368,-0.20789890856665907
1193,106,-0.4232638741558699,0.8424122184147388,0.33318882275240974
9425,273,-0.44234566590831886,0.306976799042288,-0.8425686222173006
1460,46,-0.5964312423387244,0.33794240317276897,0.7279596531977465
9875,132,-0.2000058370384466,0.6993153365408902,-0.6861092656909624
2516,61,-0.057589439388139124,-0.6024897449768498,0.7959076220402324
4338,29,0.9921039101179868,-0.023416565963566827,-0.12251784191611624
10691,103,-0.30506417753361115,-0.7358946784899657,-0.6043325390435496
9689,86,-0.8215308177686107,0.27132634175270687,-0.5012853281667525
9354,93,-0.021076470608306423,0.3026195653812504,-0.9527840960078102
7869,69,-0.5317529068249489,-0.8373842770342517,0.1258825357995769
8447,50,0.5145420608457653,0.5134447328955656,-0.6866065741692995
10476,183,-0.477384812773211,-0.3722732104439754,-0.7958166632639888
2422,77,-0.05581396098045497,-0.6640954623354597,0.7454050179328295
10165,150,-0.5951860009900026,0.7635354824916782,-0.2502064175068394
838,137,0.20573980763847186,0.447311140503868,0.8702868908838275
11587,32,0.6442846475469062,-0.05643967461237023,-0.7625224472284916
7014,25,-0.9366851928756276,-0.11169815504064431,0.33166443190120354
8252,65,0.2309118417819275,0.2324593596899915,-0.9447050498931022
6366,48,-0.9893651702406445,-0.0718260259440656,-0.12570995456733572
6599,45,-0.8990307504552723,-0.4254013451891496,0.10292138655262596
11547,47,0.5896085236225981,-0.13051305030154353,-0.796900394023151
11079,67,-0.4722038190503489,-0.7875494296623411,-0.3957299511098558
5485,121,-0.49222614640764845,0.8693622912026662,0.041922521246141924
4874,40,0.9938763976281489,-0.07129629721076189,0.08346187631607123
6956,47,-0.9766955853551669,0.0964120333287975,0.19132832763066482
6834,64,-0.8169423681699457,0.5748013335336348,0.04490062158118849
3001,69,-0.2958266174896574,-0.058351009942609326,0.9533444758556164
7640,213,0.42098805227147973,-0.8950391567073811,0.1466537420304691
2884,58,-0.2063237054298675,-0.4722679785555661,0.8568523430579078
5619,150,-0.3728853311451449,0.899148744641994,0.2287408876425861
10759,284,-0.49774324512388146,-0.13189070609522963,-0.8571194323481447
10853,101,-0.6307139792172956,-0.3969835805680139,-0.666644315314924
10474,204,-0.4950912470972886,-0.3070481298987441,-0.8126702026948122
11647,22,0.837076546373389,-0.16412668700848632,-0.521731444376856
9974,294,-0.3685411521839096,0.8310096777237056,-0.41643010599422714
9412,223,-0.35909477425970143,0.3042671435143875,-0.8822100663578276
7083,28,-0.8806461380598695,0.31379598890305516,0.3547846144720423
9411,214,-0.3327201139210081,0.33279257214170127,-0.8822590677298691
6120,128,0.12925678510012875,0.8673993013124177,0.48037067548940293
4622,73,0.8942320706756554,-0.395864595393102,-0.20843495536459178
11346,74,0.34648063755576375,-0.058099463158175116,-0.9361585271497221
2393,78,-0.08851674912392442,-0.7401558282257322,0.6664283695786218
3325,273,0.5652180578699191,-0.5383487937158414,0.624933726819254
6169,60,-0.8638482877830881,-0.06177460106604789,-0.4997878915234138
8057,182,0.15582051949143824,-0.895829853200098,0.4159874033038019
2773,37,-0.514915691184768,-0.2734479167354486,0.8123599952092524
7154,27,-0.8389388290067025,0.02107923032564493,0.5436076328199831
5184,152,-0.17213709637436594,0.8603361587299293,-0.47959999714560486
9767,97,-0.13132586436248145,0.5900455514911653,-0.7964931876082191
5768,49,0.5934076167059865,0.7980977470853934,-0.1035635586576359
9440,163,-0.3083409196872778,0.41544107807533054,-0.8556686992949314
2964,58,-0.3253741172840671,-0.27070859752787185,0.9059115927276673
8791,39,0.5657306942716089,0.5128548118595365,-0.6455680562376249
2891,52,-0.24055658120410547,-0.40367419001073757,0.8825952909481372
172,50,0.8236192407473348,0.4408139801237912,0.3566076028719179
10062,98,-0.7578792438775427,0.534615649130011,-0.3736715427928159
1679,129,-0.1487974154320006,0.7494860543552881,0.6449400699005198
1836,70,-0.3388974499955711,0.4467666161159961,0.8278530809253798
6468,45,-0.7980369877987294,-0.5933153616568865,-0.10454321920453125
4266,45,0.8800403374857209,-0.3388321391814591,-0.33245437921588866
11779,138,0.05781586252390352,-0.46706954673891027,-0.8821883720455392
1783,98,-0.09686650926665442,0.4610474877526352,0.8819546369173928
3329,68,0.8651636644785364,-0.33212507874047015,0.3755357313640011
10890,145,-0.6675375326582277,-0.01876169685686711,-0.7441784701912005
6831,65,-0.7718084715958934,0.6324162293720826,0.06460471120340555
4877,47,0.9920689108771172,0.022593821815764456,0.12300118397394154
2619,41,-0.7510432621462522,-0.27029334767030566,0.6022403383219158
10967,74,-0.7521899964832865,-0.44943561073830074,-0.4817073304838856
4525,41,0.9916180278450232,0.12187708694427601,0.04076284551182983
9999,159,-0.60365579437369,0.6035826256876767,-0.5206827775235019
7043,43,-0.9545879332684294,0.19012560966384132,0.22897552300349025
6517,39,-0.7859727258087656,-0.6123999235756238,0.08374045773986698
7280,221,0.18698092025032467,-0.9310750014497111,-0.31298627792041084
12174,70,0.4969366987993131,-0.7827844093130153,-0.3743385196817107
3853,94,0.4567987348050103,-0.43106231799119893,0.7780319691651306
4374,46,0.8568787040791138,0.4879877083286498,-0.16570409199196057
10775,176,-0.5393825825720332,-0.2757364446570242,-0.795515756913375
10856,133,-0.6600471758574716,-0.30278763073354203,-0.6873631647387722
5984,195,-0.09515733535980263,0.9576477263660275,0.27144422060476303
7015,33,-0.925137817032857,-0.13793691669602148,0.3533814353062528
1753,81,-0.2046206644243169,0.54461077967595,0.8132140653914287
6089,179,0.02115669861726188,0.9085235323611905,0.4171012249021893
5160,94,0.12540462472274785,0.8437650225798634,-0.5216797855054158
4344,49,0.9931690337059457,-0.051670320224435004,-0.10375830188890293
3759,88,0.01803069398104617,-0.6871087946778995,0.7261705356187279
7037,43,-0.867956878576389,-0.19633942675493535,0.4559925378403317
6152,102,-0.7956859326017429,0.03912841788100685,-0.6042918215731928
10282,136,-0.20149925059601184,-0.018691468269701493,-0.9791970177904633
11178,63,-0.8608965126795378,-0.38271850281873965,-0.33498043297524926
10569,293,-0.09407604822843497,-0.660719954557029,-0.7445612007108661
4245,38,0.9430739780287481,-0.023206048360299335,-0.331479958244525
6847,43,-0.8222475116781852,0.5496648819408917,0.1469426433862071
3361,95,0.79398950129445,-0.39894473293628113,0.45855090424232475
7693,53,-0.3518259121774605,-0.912280613745758,-0.20918212008395157
11529,52,0.48459109516465454,-0.09595506256423586,-0.8693267467461951
4904,50,0.9784007856705708,-0.1464059072906126,0.1453610410536307
3955,147,0.3118644847278999,-0.0952693709507425,0.9452398718409178
1696,127,-0.0786005436444477,0.7922788791379364,0.604931787107182
2874,59,-0.3878342779746053,-0.3054051915777535,0.8695630693060754
7470,256,0.2636459766611145,-0.9564012631126845,-0.12500864825831165
7963,160,0.048590723434581484,-0.9809542912685488,0.18767215169743945
10829,146,-0.5824809298119803,-0.40181386981494427,-0.7064409352594627
1680,116,-0.23167373340390926,0.7627454251807757,0.6036406467675882
1232,51,-0.6947811533365899,0.5702337683207318,0.4381095720602745
736,172,0.6332662179604653,0.1306628866090062,0.7626839005999322
7841,44,-0.6120784179943216,-0.7895572790077392,-0.04244057387797517
141,55,0.7802727442890653,0.5523655567940562,0.29309654676049374
9139,47,0.7985357594197365,0.5358056635513043,-0.27405966531531184
8406,56,0.33787720628516327,0.4735076701530919,-0.813273420801263
2565,42,-0.8114242270952859,-0.40988927386029195,0.41642155558423655
1236,39,-0.7061935236747965,0.5208545282349294,0.479409024019692
4297,36,0.9682389093420044,-0.02714983003279621,-0.24824680556237577
1215,66,-0.48663305583158695,0.7291999177349333,0.4809311809265815
2736,35,-0.7145844418720819,-0.12982775455219628,0.6872394282891658
4155,41,0.9174243783028809,-0.04575540668493914,-0.39507606836032033
4508,46,0.9576378691596178,0.28675659507048745,0.02354582228401065
62,48,0.6934692005687647,0.6592134634176309,0.2904810994015622
6396,41,-0.9979089312442073,0.0016948077808358138,-0.06303248440867446
2293,43,-0.530241648798476,-0.6159674056200766,0.5824300968095162
9560,149,-0.7206245573130301,0.09271319330920563,-0.6869429658438492
11840,106,0.3058814609091287,-0.5211773134166853,-0.7966323471119987
6945,32,-0.9893282721309647,0.07035163197905409,0.12705275442217256
1428,28,-0.6914970422455664,0.3267470051143563,0.6441087703532403
4279,38,0.962693390463977,-0.14312379289255667,-0.22921244234837276
10163,186,-0.533484339360687,0.8010998394060238,-0.2710506461045711
7506,96,0.614888452554542,-0.787392045616239,-0.041670905812972635
5566,216,-0.169362336498404,0.9776335443094479,0.12393495854947865
5105,77,0.8394891513278808,0.02051997268586322,0.5428377991889521
3821,84,0.05896184534914493,-0.5375561426566686,0.8410210592680938
2525,84,-0.01847560904497761,-0.537835734191266,0.8427026098998195
7825,78,-0.4483376800957744,-0.8928651977142764,-0.04041863979444662
5931,102,0.14295016985214107,0.9717812304113074,0.1871682564216207
3783,189,0.23955785485508901,-0.6009359144551054,0.762429539774767
4435,60,0.772773100634133,0.6341679642993691,-0.021071803057469956
4626,53,0.9280162861009906,-0.30800472475264806,-0.20915228128478602
1515,57,-0.5061686097655257,0.2412667671454638,0.8278818091755228
11638,45,0.8004820644715597,-0.13970331038510408,-0.5826788491479278
10808,157,-0.6246116288666711,-0.16792925771272854,-0.7625330473673597
12242,61,0.7395896772981431,-0.6398072617620381,-0.20852794515561485
3836,104,0.057653429077049255,-0.46582093949608533,0.8828692704604051
9861,136,-0.12970835227864594,0.6529709062373502,-0.7460525303192106
4492,44,0.9788553319639139,0.1944778725616794,-0.06198380545499815
8666,57,0.3123791903813051,0.8080921672567036,-0.499238694887701
9952,194,-0.2394460673371301,0.7919702263787712,-0.5614997813722841
2542,53,-0.20515052827163435,-0.49720465327602303,0.8429415426593777
3976,147,0.20635475526707442,-0.4732221560562433,0.8563179386653794
3838,89,0.018456197364965315,-0.4450685927886751,0.8951780073069422
9325,264,-0.3780697057957298,0.24092982095038515,-0.8937782964022477
6369,52,-0.9752669311990698,0.07341860307028462,-0.20810877664857214
1079,66,-0.7119770833615424,0.6478430488244257,0.2706036104729333
1805,58,-0.4546654495339884,0.4300038000161006,0.7798886499183906
11508,76,0.48309678381206594,-0.42911522560811727,-0.763078304605999
11993,93,0.3892955487998496,-0.7734387130336691,-0.500079959650974
8310,59,0.20802641000756042,0.44790881263873117,-0.8694235447551463
3561,320,0.5312343606851261,-0.24090979550749075,0.8121337501751793
12224,91,0.6721737479959885,-0.6712354180617907,-0.31217591655584753
7145,34,-0.8595807343213027,0.10687612344632998,0.4995182240726679
1059,88,-0.6263918472954524,0.7657597037315984,0.14519174622422942
10368,114,-0.22598264894492023,-0.01776018385962185,-0.9738570335078108
4005,106,0.13476795756938495,-0.3759049137634043,0.9167097783830934
7886,83,-0.4044090164653127,-0.9061164801172786,0.12344823310133818
5336,116,-0.04772222675585056,0.9810939561345475,-0.1870846972482967
1075,52,-0.6895735484830006,0.6870166996552114,0.22874321834780342
4498,39,0.9631278731704261,0.26587983207709387,-0.03919760739838475
3264,133,0.6620588277103844,-0.6607024983224045,0.3535399621047666
9168,44,0.616831734934509,0.7526323755235105,-0.22993160383843173
2850,51,-0.5038771716812949,-0.3684334272167425,0.7811455611156395
4519,43,0.9885206503254095,0.1489024635970919,0.022488593703815663
4581,44,0.920660602570359,0.35280502320213913,0.1666674405356195
3409,92,0.7770650757587477,-0.05748560381714769,0.6266474707526247
3847,165,0.48435850060591945,-0.4312499239259377,0.7610745370617297
3079,91,0.7360552840950129,-0.6685846178735476,0.10506112552248052
5023,61,0.9137393607676542,-0.09081123795905474,0.3958295931953974
4511,38,0.9550160463822198,0.2893911314011281,0.06353428898790629
8879,39,0.7909046120220086,0.0778496155753507,-0.6068384624091537
8662,66,0.229788109473727,0.8349369266140332,-0.4999188207063583
1984,67,-0.2638535674687997,0.2649120237341685,0.9273688749255524
2654,40,-0.5608062899868269,-0.43108324153018723,0.7067400991190607
11401,115,0.05792872173969286,-0.29580843781053906,-0.9534020905309488
2346,45,-0.46262578362757645,-0.7317299520815763,0.5003916580728945
8808,44,0.659734193205374,0.3016404899831647,-0.6881650159990559
605,150,0.5386032679745237,0.45973186780292336,0.7059664928787656
3375,128,0.7295871503520487,-0.39031525525864064,0.5614156619257272
745,207,0.580918046599294,0.058002932299294235,0.8117639717427159
3828,109,0.132617650155073,-0.49839155800629226,0.8566349096365748
10770,260,-0.5114668151146433,-0.16893186167178983,-0.8424189502569757
7288,289,0.1397226446064453,-0.9524580844871352,-0.2704340152386762
7772,106,-0.09897943474599835,-0.9948111461026388,0.019700587745257465
10011,119,-0.6494292876583431,0.5905271743484478,-0.47889792122473895
684,137,0.7233203124130727,0.05432595887313924,0.6881893833964595
8685,47,0.39908636360628236,0.7937548157170806,-0.45881656698649026
8655,60,0.3254648730536689,0.7894944699800087,-0.5201857646377034
6645,40,-0.8652144150873925,-0.4340209777978446,0.2506962297421958
2342,59,-0.38793536458422523,-0.7747467187821361,0.49911924282637526
3914,142,0.41070490810742893,-0.2728306118027347,0.8698840833999897
10310,160,-0.059808061125748255,-0.296015260613918,-0.9532032776943519
2553,56,-0.09617204365451755,-0.4830909242685912,0.870133840803312
3112,142,0.5881746497195357,-0.7953925708925765,0.14576761914174358
5319,109,-0.049267846520328805,0.9721602018211833,-0.2286833719285909
9579,121,-0.7193877452175165,0.2565088285889118,-0.6453812486591984
9324,204,-0.3491868968186407,0.23872735178824547,-0.9060280075220265
9574,120,-0.7188768188919091,0.19622395061518697,-0.6667280986696283
6796,61,-0.8300353057013343,0.5539774263258869,-0.06310979585119421
5006,57,0.9329679292821549,-0.21101053863946434,0.29132957382233793
4800,56,0.9232694635483213,-0.3833461253497329,0.021343027035800082
11634,44,0.7598424218464536,-0.17404422305561473,-0.6262157064710956
4048,85,0.24466304700804073,-0.1327769087682345,0.9603789551154065
9119,45,0.7432534346525289,0.6114947581074035,-0.2710805582913932
3562,331,0.514728520654328,-0.2741585368528578,0.8122132636788412
8758,39,0.6230460112847291,0.23535675819646776,-0.7457680273638266
6295,55,-0.9484451736241085,0.04693700291218465,-0.3131746485874066
5809,51,0.5327088401776436,0.8451871581529365,0.04128717521851641
855,100,0.02038942206489591,0.37559928957982086,0.9264298051024352
11981,116,0.3398565874775582,-0.769576131557661,-0.5404401125388375
10817,190,-0.5258731555194447,-0.34107266672499786,-0.7790662561352117
10598,331,-0.20096665271002181,-0.7187323880724539,-0.6654686463863844
10031,210,-0.570917947476174,0.6948792881714693,-0.43706702280900817
5200,272,-0.26707977362356,0.8785139640789321,-0.3958614444856626
8478,63,0.1291853374987019,0.6125843471847426,-0.7796387196820173
1614,78,-0.4174105088355756,0.6604900438086667,0.6239554027191193
6137,144,0.018931202527714353,0.8117417936866544,0.5835636874554092
4108,38,0.8255119007071475,6.808924821967438E-4,-0.5642310976067343
2030,82,-0.01799381625854386,0.15109785135395157,0.9882456169900474
5098,63,0.8526325788276262,-0.14875538454188597,0.5007286418290087
6527,43,-0.8232254323267251,-0.5487404571621373,0.1449352774314467
10082,108,-0.7024511608211719,0.6047518785636771,-0.3750508075813214
3151,83,0.7892600270684375,-0.527742017020353,0.31367564332528813
11195,54,-0.8338831048726819,-0.5019431256308613,-0.22918671046299602
134,46,0.7912637803318363,0.5578240631236957,0.2501071284845087
11212,67,-0.6896011062924559,-0.6866138414945996,-0.22991130306412966
7072,45,-0.9213333170254842,0.2781407063288525,0.2712772687713721
2269,35,-0.5191591109928818,-0.6629910081242053,0.5391986310208229
2070,63,-0.6073569187198384,-0.7764805390512723,0.16730137242166945
1850,60,-0.3064057348511688,0.3879482027145541,0.8691594904795076
1054,60,-0.7408864219089907,0.638793746515359,0.20705757281217343
9498,263,-0.5673997778214419,0.1326465894044648,-0.8125640454615558
12124,51,0.8379863311280502,-0.4463521855443492,-0.31366037661787594
10427,335,-0.4730391697059772,-0.20672476316042088,-0.8563369928165285
196,67,0.6168265245411328,0.6804637929541267,0.3953863860044925
8922,40,0.7923225799479301,0.3496540527150647,-0.4998355970028824
9630,164,-0.6792555411815945,0.38436106089650196,-0.6250530673366225
4143,39,0.8954976395230053,-0.08874090490465207,-0.43592895697538336
2938,67,-0.13348333510011673,-0.2718496548632014,0.9529355837953215
9243,102,-0.18867652708596253,0.13319155798109636,-0.9728735740780351
8717,55,0.5224689781724745,0.13326011584099948,-0.8420433906447352
7666,120,0.35264074346668256,-0.9125469641136483,0.20672905135554506
2442,44,-0.4996485406794196,-0.6420916849643726,0.5812853282685428
10319,248,-0.13576242614845885,-0.35057635929502534,-0.9265404681427098
10358,311,-0.2067822959729861,-0.44797433994513547,-0.8696956776159595
1379,42,-0.7302264209937283,0.21912623019781127,0.6469855902496062
9851,270,-0.4248224285407457,0.7099943041582752,-0.5614772024478073
5526,250,-0.3135373194150144,0.9494833861061582,-5.263456039679024E-4
6771,31,-0.9786305725002226,0.19529585516512984,0.06291477490055472
9858,97,-0.017490345815426647,0.6241942100836055,-0.7809276847490066
7934,55,-0.3868813075423408,-0.8746537779312711,0.2917827256621887
3273,149,0.6273252603539013,-0.6576304970134651,0.4169140033111901
901,217,0.41354261096091915,0.2771689835179479,0.8671690798446041
7868,60,-0.5516873749768929,-0.8275037711448607,0.10341557622444972
11058,90,-0.6424150972995035,-0.6133835646325405,-0.4592326453660026
1767,109,-0.095888578024684,0.5530638428117058,0.8274596922089721
2395,89,-0.09311287072228454,-0.7215670218240702,0.6858884099531621
2618,40,-0.7712040708090118,-0.2562084691310891,0.5825732323086343
5848,80,0.33447734349744734,0.9310603708176142,0.14520808048902528
11921,127,0.20037656947181828,-0.6779738281221752,-0.707094928501606
10771,202,-0.521623218266892,-0.20722022986138622,-0.8275009878828089
9555,113,-0.72450525807563,0.05494806198553586,-0.6868805995571091
1325,50,-0.7502389313677049,0.3775700294278757,0.54258658578712
3814,92,0.09565804839312121,-0.576164602461561,0.8115741555062184
5331,125,-0.09497750132993776,0.9776147876415886,-0.18722412995114465
7261,238,0.3006285575373912,-0.9077617850392166,-0.29224413338865207
6631,35,-0.9249597186458148,-0.3300404956455818,0.18801764365683035
4959,55,0.8783881268804913,0.27023339611826735,0.394016778229669
6503,38,-0.8575534991932121,-0.5138908757369669,0.018742853100812036
2852,48,-0.4541887217600151,-0.4009071558003221,0.7955086421896055
11459,74,0.3329408903919703,-0.3328279501390402,-0.8821550298693079
9577,146,-0.7077273479985163,0.23260471833645988,-0.6669623737358278
5458,103,-0.614820493783762,0.7874408262944731,-0.041993267644727536
9233,106,-0.15267225159776518,0.021216622277650036,-0.9879288996226554
7048,36,-0.9445449831816464,0.2363320597936548,0.22760432868038644
4354,41,0.8928651925043667,0.34298396372349216,-0.29154282195093173
11078,101,-0.48550185875068547,-0.7674086790727007,-0.41856282106831444
7802,85,-0.2647933902721096,-0.9607225796485453,0.08206027288252175
6101,149,-0.14758044204532658,0.8533379619276106,0.49986966499760077
11907,197,0.05564958647297869,-0.6441436854569652,-0.7627222999057965
1498,46,-0.567187543016122,0.13139172280496367,0.8129008321717239
8459,60,0.13485320998323116,0.49838734092687115,-0.8563024541676371
5842,86,0.3103735287718754,0.9421346836544523,0.12602974011689536
686,120,0.7073286766175778,0.019558029717757986,0.7064743708989041
10702,134,-0.34224415340730346,-0.7681022008872179,-0.5410359274148359
3973,150,0.274696327139437,-0.41056178674575167,0.8693789253949356
1985,64,-0.2617865852270104,0.23316748451262695,0.9364578961056724
12070,94,0.5649277115965303,-0.6562205657947123,-0.5000798142061612
4000,112,0.13596271121504344,-0.4514881599885684,0.8817436822534651
2901,65,-0.02119588732983712,-0.4005506350438733,0.9158879610482527
1351,36,-0.7878064029020093,0.11716425624100113,0.6045095291469452
10608,214,-0.1481440667327744,-0.7498509396740672,-0.6446699954468249
4119,41,0.8676650740042466,0.12862102590984748,-0.4800746004590028
8271,55,0.13570014264517294,0.3523410537532703,-0.9258584209770931
7193,324,0.06261696640504637,-0.8641639818390197,-0.49912638617612853
12240,73,0.7514658676309078,-0.6187963722004846,-0.2285523012371871
1792,45,-0.5148917443086442,0.5137515456256572,0.6861182774435016
2134,49,-0.42484465361472895,-0.8421024501617661,0.3319680155924229
11609,50,0.7378255329926938,-0.08661931808076716,-0.6692444974199426
6381,37,-0.9894798944213657,0.07329785973303451,-0.12410086856799289
8726,40,0.5323570326325827,0.24251174196619613,-0.8109302319291471
11417,92,0.2064020848012577,-0.34299000183217215,-0.916277913670639
10926,79,-0.7779225876288738,-0.057372562525051775,-0.6255917081463748
55,60,0.6468179621612106,0.713268582313495,0.26965746936699314
10671,152,-0.5049327011197553,-0.615613477393574,-0.6048894298097772
4587,39,0.9534180181543115,0.2357809970664226,0.18770631569788054
5322,108,0.07063333317990268,0.9651428742046799,-0.2516683020372131
5504,175,-0.19319229024661752,0.9699687364330256,-0.1472355374920583
11724,51,0.7625256047470725,-0.31773402396943956,-0.5634092388722236
3056,49,-0.12704317161354417,-0.12517347099754536,0.9838775324977325
7084,42,-0.8938486317612231,0.2710550084062593,0.35695442650543985
10524,253,-0.09411440824716572,-0.597607681560001,-0.7961064705250883
9422,223,-0.36684188721876226,0.3951199980084421,-0.8420920936789343
8883,37,0.7807335696529927,0.15598515196440763,-0.6049461027637766
6799,59,-0.8321534569078243,0.5540618991867983,-0.01873157926304174
10948,89,-0.7202799382278142,-0.3382743424420925,-0.6054691099494591
1096,57,-0.7805886922817059,0.5817677458491273,0.2281617017886621
6164,75,-0.8435194492100594,-0.12361772353344953,-0.5225314449573188
6663,54,-0.9159694975440866,0.3290293727734035,-0.22929033103183727
320,174,0.1663359753578782,0.8369291069909507,0.5212505762688169
9522,215,-0.5904006971461437,0.20280537157605352,-0.7810745120264448
11984,72,0.3901943306067275,-0.7280341437382819,-0.5634888018094805
9603,244,-0.550432329687777,0.3395342516035296,-0.7625968870791516
1338,41,-0.7232471421385399,0.36579076558161966,0.5856239759890823
11976,89,0.26811782065220635,-0.749929610322413,-0.6045773652042454
5091,64,0.8742551345294153,-0.08606461415115667,0.47761105474540627
2308,56,-0.3068653157516295,-0.865674795291289,0.395332136510629
2508,72,-0.20356695330183727,-0.6140069045372017,0.7624356491240456
2814,45,-0.44530099665455675,-0.01724760391357283,0.8950866455581096
4979,64,0.9009754374002428,0.179278850076772,0.39489250671976206
11606,33,0.7464034941552606,-0.054162022454131306,-0.6631793324659087
9700,104,-0.7715134701111104,0.3647295396447633,-0.521127192000737
9731,100,-0.05910499739850932,0.4673299456099317,-0.8819870476973805
10750,56,-0.3773434876352836,-0.8468937728612816,-0.37445635167898533
5891,103,-5.769786525945762E-4,0.9979953733921342,0.06195921867336465
2629,37,-0.6420189746858102,-0.4983686466575071,0.5824764747981996
7122,34,-0.8857183006692629,-0.06409088057513936,0.4595773175494523
5552,235,-0.19636381879663733,0.9802322073055989,0.020019871017940286
9911,133,-0.20094065711880985,0.8018094682022255,-0.5626320949927115
7035,36,-0.8887363793683394,-0.13135591732094085,0.4389985120683073
11007,44,-0.8637725404726644,-0.35775883066815695,-0.35457777096326387
2992,36,-0.3503239846735777,-0.1375563043648776,0.9263692135202858
8713,59,0.4892227820544346,0.05729502959508562,-0.8701313280122949
382,121,0.05795644310501348,0.6237635681565532,0.7793172970733099
2894,60,-0.20716130071762248,-0.39709810577175264,0.8939782600788004
230,65,0.6554226452558586,0.5660337460477991,0.4998528819177259
7656,154,0.23977876282690455,-0.9595959161301088,0.1466647224644252
4267,48,0.8953223193800519,-0.31773503543355613,-0.3118532476456922
3011,65,-0.23013262133204737,-0.23150291140469398,0.9451461989456728
5704,94,0.24239839571565627,0.9644775839146383,-0.10416224655689273
